name,Canonical SMILES,InChIKey,SPECTRUMID,Toxicity Value
Nortriptyline [M+H]+,CNCCC=C1c2ccccc2CCc2ccccc21,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,CCMSLIB00015625794,16.91256188
Hydroxyzine [M+H]+,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,ZQDWXGKKHFNSQK-UHFFFAOYSA-N,CCMSLIB00015625795,52.12148004
Haloperidol [M+H]+,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,LNEPOXFFQSENCJ-UHFFFAOYSA-N,CCMSLIB00015625797,15.00115732
Paroxetine [M+H]+,Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,AHOUBRCZNHFOSL-UHFFFAOYSA-N,CCMSLIB00015625800,30.00264137
Ramipril [M+Na]+,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,HDACQVRGBOVJII-UHFFFAOYSA-N,CCMSLIB00015625801,599.9740707
Diltiazem [M+Na]+,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,HSUGRBWQSSZJOP-UHFFFAOYSA-N,CCMSLIB00015625803,37.99752487
Promethazine [M+H]+,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,PWWVAXIEGOYWEE-UHFFFAOYSA-N,CCMSLIB00015625804,25.97820449
Colchicine [M+Na]+,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,IAKHMKGGTNLKSZ-UHFFFAOYSA-N,CCMSLIB00015625813,1.599827761
Torsemide [M+Na]+,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,NGBFQHCMQULJNZ-UHFFFAOYSA-N,CCMSLIB00015625820,499.9598192
Tamsulosin [M+H]+,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,DRHKJLXJIQTDTD-UHFFFAOYSA-N,CCMSLIB00015625833,69.99657303
Metoprolol [M+H]+,COCCc1ccc(OCC(O)CNC(C)C)cc1,IUBSYMUCCVWXPE-UHFFFAOYSA-N,CCMSLIB00015625849,71.89757981
Metoclopramide [M+H]+,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,TTWJBBZEZQICBI-UHFFFAOYSA-N,CCMSLIB00015625850,47.21246231
Ropinirole [M+H]+,CCCN(CCC)CCc1cccc2c1CC(=O)N2,UHSKFQJFRQCDBE-UHFFFAOYSA-N,CCMSLIB00015625852,70.99700053
Lisinopril [M+Na]+,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,RLAWWYSOJDYHDC-UHFFFAOYSA-N,CCMSLIB00015625861,5200.064117
Baclofen [M+H]+,NCC(CC(=O)O)c1ccc(Cl)cc1,KPYSYYIEGFHWSV-UHFFFAOYSA-N,CCMSLIB00015625866,77.99853974
Naloxone [M+H]+,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,UZHSEJADLWPNLE-UHFFFAOYSA-N,CCMSLIB00015625870,107.0065367
Levetiracetam [M+H]+,CCC(C(N)=O)N1CCCC1=O,HPHUVLMMVZITSG-UHFFFAOYSA-N,CCMSLIB00015625873,1499.982374
Atenolol [M+H]+,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,METKIMKYRPQLGS-UHFFFAOYSA-N,CCMSLIB00015625874,88.32359536
Indomethacin M+H,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N,CCMSLIB00000004233,21.64697947
Sulfameter M+H,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,GPTONYMQFTZPKC-UHFFFAOYSA-N,CCMSLIB00000004311,1095.449023
Budesonide M+H,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,VOVIALXJUBGFJZ-UHFFFAOYSA-N,CCMSLIB00000004380,98.89058176
LoperamideHCl M+H,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,RDOIQAHITMMDAJ-UHFFFAOYSA-N,CCMSLIB00000004395,6.588717743
Prednisolone M+H,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,OIGNJSKKLXVSLS-UHFFFAOYSA-N,CCMSLIB00000004490,119.9833541
Cefdinir M+H,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,RTXOFQZKPXMALH-UHFFFAOYSA-N,CCMSLIB00000004544,1999.888725
Tropisetron M+H,CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,ZNRGQMMCGHDTEI-UHFFFAOYSA-N,CCMSLIB00000004599,31.3990062
Natamycin M+H,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,NCXMLFZGDNKEPB-UHFFFAOYSA-N,CCMSLIB00000004692,35.99821554
Stavudine M+H,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,XNKLLVCARDGLGL-UHFFFAOYSA-N,CCMSLIB00000004970,1199.967889
Dipyridamole M+H,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,IZEKFCXSFNUWAM-UHFFFAOYSA-N,CCMSLIB00000004982,194.9860889
Rifabutin M+H,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,ZWBTYMGEBZUQTK-UHFFFAOYSA-N,CCMSLIB00000005086,50.99885602
Furosemide M+H,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,CCMSLIB00000005254,799.9782309
Irinotecan M+H,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,UWKQSNNFCGGAFS-UHFFFAOYSA-N,CCMSLIB00000005257,83.60156747
Carboplatin M+H,N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1,VSRXQHXAPYXROS-UHFFFAOYSA-N,CCMSLIB00000005260,61.23251116
Busulfan M+H,CS(=O)(=O)OCCCCOS(C)(=O)=O,COVZYZSDYWQREU-UHFFFAOYSA-N,CCMSLIB00000005290,1.799956153
Aztreonam M+H,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,WZPBZJONDBGPKJ-UHFFFAOYSA-N,CCMSLIB00000005428,2000.816184
FenoprofenCa M+H,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,RDJGLLICXDHJDY-UHFFFAOYSA-N,CCMSLIB00000005467,499.9917453
Vincristine M+H,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,OGWKCGZFUXNPDA-UHFFFAOYSA-N,CCMSLIB00000005527,1.003356336
Etoposide M+H,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,VJJPUSNTGOMMGY-UHFFFAOYSA-N,CCMSLIB00000005536,58.00374475
Indapamide M+H,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,LWCDXWWLUHMMJI-UHFFFAOYSA-N,CCMSLIB00000005620,391.8008318
Ketoprofen M+H,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,DKYWVDODHFEZIM-UHFFFAOYSA-N,CCMSLIB00000005667,347.6441004
Clozapine M+H,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CCMSLIB00000005799,41.59605424
Camptothecin M+H,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,VSJKWCGYPAHWDS-UHFFFAOYSA-N,CCMSLIB00000005871,234.0282124
Erdosteine M+H,O=C(O)CSCC(=O)NC1CCSC1=O,QGFORSXNKQLDNO-UHFFFAOYSA-N,CCMSLIB00000005959,3499.817501
Idarubicin M+H,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,XDXDZDZNSLXDNA-UHFFFAOYSA-N,CCMSLIB00000005988,3.079999997
Chlorprothixene M+H,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,WSPOMRSOLSGNFJ-UHFFFAOYSA-N,CCMSLIB00000006200,25.00245354
Chlorothiazide M+H,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,JBMKAUGHUNFTOL-UHFFFAOYSA-N,CCMSLIB00000006263,199.9803875
Phenylbutazone M+H,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,VYMDGNCVAMGZFE-UHFFFAOYSA-N,CCMSLIB00000006293,104.1644611
Reserpine M+H,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,QEVHRUUCFGRFIF-UHFFFAOYSA-N,CCMSLIB00000006371,20.49430555
Nicorandil M+H,O=C(NCCO[N+](=O)[O-])c1cccnc1,LBHIOVVIQHSOQN-UHFFFAOYSA-N,CCMSLIB00000006428,501.9833597
Chlorpromazine M+H,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,CCMSLIB00000006517,23.98118803
Diphenylhydramine M+H,CN(C)CCOC(c1ccccc1)c1ccccc1,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CCMSLIB00000006568,38.33892746
Domperidone M+H,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,FGXWKSZFVQUSTL-UHFFFAOYSA-N,CCMSLIB00000006574,41.69804187
CloxacillinNa M+H,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,LQOLIRLGBULYKD-UHFFFAOYSA-N,CCMSLIB00000006613,1660.041893
Abitrexate (Methotrexate) [M+H],CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,FBOZXECLQNJBKD-UHFFFAOYSA-N,CCMSLIB00000078048,13.99855209
Aniracetam [M+H],COc1ccc(C(=O)N2CCCC2=O)cc1,ZXNRTKGTQJPIJK-UHFFFAOYSA-N,CCMSLIB00000078081,50.00000001
Pimobendan (Vetmedin) [M+H],COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1,GLBJJMFZWDBELO-UHFFFAOYSA-N,CCMSLIB00000078186,79.7794485
Sulfasalazine (Azulfidine) [M+H],O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,NCEXYHBECQHGNR-UHFFFAOYSA-N,CCMSLIB00000078189,1519.999999
Cefoperazone (Cefobid) [M+H],CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,GCFBRXLSHGKWDP-UHFFFAOYSA-N,CCMSLIB00000078200,4260.131956
Sulfapyridine (Dagenan) [M+H],Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,GECHUMIMRBOMGK-UHFFFAOYSA-N,CCMSLIB00000078208,719.9855588
Thiabendazole [M+H],c1ccc2[nH]c(-c3cscn3)nc2c1,WJCNZQLZVWNLKY-UHFFFAOYSA-N,CCMSLIB00000078268,179.9964223
Suprofen (Profenal) [M+H],CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,MDKGKXOCJGEUJW-UHFFFAOYSA-N,CCMSLIB00000078278,225.9965275
Bifonazole [M+H],c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,OCAPBUJLXMYKEJ-UHFFFAOYSA-N,CCMSLIB00000078316,63.00000002
Sulfamethizole (Proklar) [M+H],Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,VACCAVUAMIDAGB-UHFFFAOYSA-N,CCMSLIB00000078357,2709.609047
Rebamipide [M+H],O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,ALLWOAVDORUJLA-UHFFFAOYSA-N,CCMSLIB00000078401,700.0151036
Epalrestat [M+H],CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,CHNUOJQWGUIOLD-UHFFFAOYSA-N,CCMSLIB00000078402,0.254994412
Lafutidine [M+H],O=C(CS(=O)Cc1ccco1)NCC=CCOc1cc(CN2CCCCC2)ccn1,KMZQAVXSMUKBPD-UHFFFAOYSA-N,CCMSLIB00000078416,84.00817497
Betaxolol (Betoptic) [M+H],CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,NWIUTZDMDHAVTP-UHFFFAOYSA-N,CCMSLIB00000078431,27.39696975
Itraconazole (Sporanox) [M+2H],CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,CCMSLIB00000078480,39.99733579
Nitrendipine [M+H],CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,PVHUJELLJLJGLN-UHFFFAOYSA-N,CCMSLIB00000078489,12.60118879
Ozagrel [M+H],O=C(O)C=Cc1ccc(Cn2ccnc2)cc1,SHZKQBHERIJWAO-UHFFFAOYSA-N,CCMSLIB00000078493,713.9968721
Acemetacin (Emflex) [M+H],COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,FSQKKOOTNAMONP-UHFFFAOYSA-N,CCMSLIB00000078527,28.29802637
Nilvadipine (ARC029) [M+H],COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,FAIIFDPAEUKBEP-UHFFFAOYSA-N,CCMSLIB00000078533,9.650600979
Amidopyrine [M+H],Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,CCMSLIB00000078610,97.99618686
Mefenamic Acid [M+H],Cc1cccc(Nc2ccccc2C(=O)O)c1C,HYYBABOKPJLUIN-UHFFFAOYSA-N,CCMSLIB00000078649,111.9953582
NCGC00022001-07!PODOPHYLLOTOXIN M+H,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,YJGVMLPVUAXIQN-UHFFFAOYSA-N,CCMSLIB00000078798,8.699790064
PAZUFLOXACIN [M+H],CC1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,XAGMUUZPGZWTRP-UHFFFAOYSA-N,CCMSLIB00000078900,340.995715
LATANOPROST [M+H],CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,GGXICVAJURFBLW-UHFFFAOYSA-N,CCMSLIB00000078929,1.999995378
OXAPROZIN [M+H],O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,OFPXSFXSNFPTHF-UHFFFAOYSA-N,CCMSLIB00000078946,81.99384979
ESMOLOL HYDROCHLORIDE [M+H],COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,AQNDDEOPVVGCPG-UHFFFAOYSA-N,CCMSLIB00000078947,70.9978367
LEVOSULPIRIDE [M+H],CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BGRJTUBHPOOWDU-UHFFFAOYSA-N,CCMSLIB00000078968,46.03900752
TACROLIMUS [M+Na],C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,QJJXYPPXXYFBGM-UHFFFAOYSA-N,CCMSLIB00000078984,23.59909007
azelastine hydrochloride [M+H],CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,MBUVEWMHONZEQD-UHFFFAOYSA-N,CCMSLIB00000078987,25.72383607
MECILLINAM [M+H],CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,BWWVAEOLVKTZFQ-UHFFFAOYSA-N,CCMSLIB00000078990,1499.843287
rufloxacin monohydrochloride [M+H],CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,NJCJBUHJQLFDSW-UHFFFAOYSA-N,CCMSLIB00000079024,284.9890207
CETRAXATE HCl [M+H],NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,FHRSHSOEWXUORL-UHFFFAOYSA-N,CCMSLIB00000079032,320.667285
PEROSPIRONE HCl [M+H],O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,FBVFZWUMDDXLLG-UHFFFAOYSA-N,CCMSLIB00000079033,33.00108305
Buflomedil HCl [M+H],COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,OWYLAEYXIQKAOL-UHFFFAOYSA-N,CCMSLIB00000079034,58.5019031
4-methoxy-2-(5-methoxy-3-methylpyrazol-1-yl)-6-methylpyrimidine [M+H],COc1cc(C)nc(-n2nc(C)cc2OC)n1,RHAXSHUQNIEUEY-UHFFFAOYSA-N,CCMSLIB00000079039,213.9917782
"""(4R)-4-[(5S,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-3,7,12-trioxo-1,2,4,5,6,8,9,11,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]pentanoic acid"" [M+H]",CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,OHXPGWPVLFPUSM-UHFFFAOYSA-N,CCMSLIB00000079041,815.5657774
Tramadol [M+H],COc1cccc(C2(O)CCCCC2CN(C)C)c1,TVYLLZQTGLZFBW-UHFFFAOYSA-N,CCMSLIB00000079046,57.59759434
CEFIXIME TRIHYDRATE [M+H],C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,OKBVVJOGVLARMR-UHFFFAOYSA-N,CCMSLIB00000079064,6990.647432
Lofexidine hydrochloride [M+H],CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,KSMAGQUYOIHWFS-UHFFFAOYSA-N,CCMSLIB00000079080,7.999814765
DOXAPRAM HYDROCHLORIDE [M+H],CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,XFDJYSQDBULQSI-UHFFFAOYSA-N,CCMSLIB00000079081,71.99695646
LOMERIZINE DiHCl [M+H],COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,JQSAYKKFZOSZGJ-UHFFFAOYSA-N,CCMSLIB00000079113,26.99746447
Milnacipran [M+H],CCN(CC)C(=O)C1(c2ccccc2)CC1CN,GJJFMKBJSRMPLA-UHFFFAOYSA-N,CCMSLIB00000079115,47.09923526
Azasetron [M+H],CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,WUKZPHOXUVCQOR-UHFFFAOYSA-N,CCMSLIB00000079117,131.993208
"""1H-Imidazol-2-amine, N-(2,6-dichlorophenyl)-4,5-dihydro- [CAS]"" [M+H]",Clc1cccc(Cl)c1NC1=NCCN1,GJSURZIOUXUGAL-UHFFFAOYSA-N,CCMSLIB00000079123,28.99899173
"""3-[1-[4-(4-fluorophenyl)-4-oxobutyl]-3,6-dihydro-2H-pyridin-4-yl]-1H-benzimidazol-2-one"" [M+H]",O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,RMEDXOLNCUSCGS-UHFFFAOYSA-N,CCMSLIB00000079127,29.99723273
"""6H-Pyrido[2,3-b][1,4]benzodiazepin-6-one, 11-[[2-[(diethylamino)methyl]-1-piperidinyl]acetyl]-5,11-dihydro- [CAS]"" [M+H]",CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,UBRKDAVQCKZSPO-UHFFFAOYSA-N,CCMSLIB00000079135,82.99113975
Loxapine [M+H],CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,XJGVXQDUIWGIRW-UHFFFAOYSA-N,CCMSLIB00000079149,17.99917636
Cisapride [M+2H],COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,DCSUBABJRXZOMT-UHFFFAOYSA-N,CCMSLIB00000079160,27.3968834
Doxepin [M+H],CN(C)CCC=C1c2ccccc2COc2ccccc21,ODQWQRRAPPTVAG-UHFFFAOYSA-N,CCMSLIB00000079162,13.93248727
Trazodone hydrochloride 25332-39-2 [M+H],O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,PHLBKPHSAVXXEF-UHFFFAOYSA-N,CCMSLIB00000079178,91.00685186
(2R)-N-methyl-1-phenyl-N-prop-2-ynylpropan-2-amine [M+H],C#CCN(C)C(C)Cc1ccccc1,MEZLKOACVSPNER-UHFFFAOYSA-N,CCMSLIB00000079182,69.48036923
Prazosin [M+H],COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,IENZQIKPVFGBNW-UHFFFAOYSA-N,CCMSLIB00000079185,72.99847687
URAPIDIL HYDROCHLORIDE [M+H],COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,ICMGLRUYEQNHPF-UHFFFAOYSA-N,CCMSLIB00000079194,140.0057808
Maprotiline hydrochloride [M+H],CNCCCC12CCC(c3ccccc31)c1ccccc12,QSLMDECMDJKHMQ-UHFFFAOYSA-N,CCMSLIB00000079196,36.467719
"""N'-benzyl-N,N-dimethyl-N'-pyridin-2-ylethane-1,2-diamine"" [M+H]",CN(C)CCN(Cc1ccccc1)c1ccccn1,UFLGIAIHIAPJJC-UHFFFAOYSA-N,CCMSLIB00000079210,11.99976505
VINDESINE SULFATE [M+2H],CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1,HHJUWIANJFBDHT-UHFFFAOYSA-N,CCMSLIB00000079213,1.919895587
Metylperon [M+H],CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,DKMFBWQBDIGMHM-UHFFFAOYSA-N,CCMSLIB00000079226,39.99908868
Ticlopidine Hydrochloride [M+H],Clc1ccccc1CN1CCc2sccc2C1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,CCMSLIB00000079262,70.00185751
ITOPRIDE HCl [M+H],COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,QQQIECGTIMUVDS-UHFFFAOYSA-N,CCMSLIB00000079265,274.9708455
Perphenazine aka 2-[4-[3-(2-chlorophenothiazin-10-yl)propyl]piperazin-1-yl]ethanol M+H,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,RGCVKNLCSQQDEP-UHFFFAOYSA-N,CCMSLIB00000076970,34.0017674
1-cyclohexyl-1-phenyl-3-piperidin-1-ylpropan-1-ol M+H,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,HWHLPVGTWGOCJO-UHFFFAOYSA-N,CCMSLIB00000077016,30.00258726
Procaine (Novocaine) aka 2-(diethylamino)ethyl 4-aminobenzoate M+H,CCN(CC)CCOC(=O)c1ccc(N)cc1,MFDFERRIHVXMIY-UHFFFAOYSA-N,CCMSLIB00000077021,39.94912341
64-77-7 M+H,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,JLRGJRBPOGGCBT-UHFFFAOYSA-N,CCMSLIB00000077023,699.9896424
Labetalol  M+H,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,SGUAFYQXFOLMHL-UHFFFAOYSA-N,CCMSLIB00000077054,64.96845297
MLS000111555-01! M+H,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12,GRTOGORTSDXSFK-UHFFFAOYSA-N,CCMSLIB00000079416,23.99768469
MLS002702983-01! M+H,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,LPMXVESGRSUGHW-UHFFFAOYSA-N,CCMSLIB00000079543,14.00098176
MLS002639247-01! M+H,CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,QVCMHGGNRFRMAD-UHFFFAOYSA-N,CCMSLIB00000079685,64.69910566
MLS002702945-01! M+H,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,YKJYKKNCCRKFSL-UHFFFAOYSA-N,CCMSLIB00000079696,166.9943347
"""MLS001049025-01!2-amino-1-(4-nitrophenyl)propane-1,3-diol"" M+H",NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,OCYJXSUPZMNXEN-UHFFFAOYSA-N,CCMSLIB00000079760,299.9929313
"""MLS002153887-01!(7S)-7-amino-10-hydroxy-1,2,3-trimethoxy-6,7-dihydro-5H-benzo[a]heptalen-9-one"" M+H",COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(N)CC2,IRVWPZRYDQROLU-UHFFFAOYSA-N,CCMSLIB00000080128,23.00140658
MLS002695974-01! M+H,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,BBFQZRXNYIEMAW-UHFFFAOYSA-N,CCMSLIB00000080275,73.99891576
MLS002153852-01!Bromperidol10457-90-6 M+H,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,RKLNONIVDFXQRX-UHFFFAOYSA-N,CCMSLIB00000084800,9.99947659
MLS000862198-01!Ibudilast M+H,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,ZJVFLBOZORBYFE-UHFFFAOYSA-N,CCMSLIB00000084844,42.49981546
MLS000069761-01!ALPHA-METHYL-P-[1-OXO-2-ISOINDOLINYL]-BENZENEACETIC ACID M+H,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,RJMIEHBSYVWVIN-UHFFFAOYSA-N,CCMSLIB00000084881,58.65770623
MLS002153928-01!FluniSOLIDe3385-03-3 M+H,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,XSFJVAJPIHIPKU-UHFFFAOYSA-N,CCMSLIB00000084903,50.99953047
MLS000881153-01! M+H,CCNCC(O)c1cccc(O)c1,,CCMSLIB00000084966,2.999917237
MLS001201741-01!Phentolamine M+H,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,MRBDMNSDAVCSSF-UHFFFAOYSA-N,CCMSLIB00000084971,74.99760099
MLS001076262-01! M+H,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,DUHUCHOQIDJXAT-UHFFFAOYSA-N,CCMSLIB00000085049,36.32254083
