name,Canonical SMILES,InChIKey,SPECTRUMID,Toxicity Value
FenoprofenCa M+H,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,RDJGLLICXDHJDY-UHFFFAOYSA-N,CCMSLIB00000005467,799.9867912
Etoposide M+H,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,VJJPUSNTGOMMGY-UHFFFAOYSA-N,CCMSLIB00000005536,1784.115182
Indapamide M+H,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,LWCDXWWLUHMMJI-UHFFFAOYSA-N,CCMSLIB00000005620,2983.255066
Ketoprofen M+H,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,DKYWVDODHFEZIM-UHFFFAOYSA-N,CCMSLIB00000005667,94.24551105
Clozapine M+H,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,QZUDBNBUXVUHMW-UHFFFAOYSA-N,CCMSLIB00000005799,250.9761927
Camptothecin M+H,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,VSJKWCGYPAHWDS-UHFFFAOYSA-N,CCMSLIB00000005871,153.0184464
Erdosteine M+H,O=C(O)CSCC(=O)NC1CCSC1=O,QGFORSXNKQLDNO-UHFFFAOYSA-N,CCMSLIB00000005959,9999.478559
Idarubicin M+H,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,XDXDZDZNSLXDNA-UHFFFAOYSA-N,CCMSLIB00000005988,5.430000006
Chlorprothixene M+H,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,WSPOMRSOLSGNFJ-UHFFFAOYSA-N,CCMSLIB00000006200,200.0196283
Chlorothiazide M+H,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,JBMKAUGHUNFTOL-UHFFFAOYSA-N,CCMSLIB00000006263,9999.019366
Phenylbutazone M+H,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,VYMDGNCVAMGZFE-UHFFFAOYSA-N,CCMSLIB00000006293,371.6431944
Reserpine M+H,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,QEVHRUUCFGRFIF-UHFFFAOYSA-N,CCMSLIB00000006371,420.0082796
Nicorandil M+H,O=C(NCCO[N+](=O)[O-])c1cccnc1,LBHIOVVIQHSOQN-UHFFFAOYSA-N,CCMSLIB00000006428,1219.959561
Chlorpromazine M+H,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,CCMSLIB00000006517,143.5043101
Diphenylhydramine M+H,CN(C)CCOC(c1ccccc1)c1ccccc1,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CCMSLIB00000006568,441.569021
Domperidone M+H,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,FGXWKSZFVQUSTL-UHFFFAOYSA-N,CCMSLIB00000006574,5242.753805
CloxacillinNa M+H,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,LQOLIRLGBULYKD-UHFFFAOYSA-N,CCMSLIB00000006613,5000.12618
Abitrexate (Methotrexate) [M+H],CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,FBOZXECLQNJBKD-UHFFFAOYSA-N,CCMSLIB00000078048,134.9860381
Aniracetam [M+H],COc1ccc(C(=O)N2CCCC2=O)cc1,ZXNRTKGTQJPIJK-UHFFFAOYSA-N,CCMSLIB00000078081,4499.999996
Pimobendan (Vetmedin) [M+H],COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1,GLBJJMFZWDBELO-UHFFFAOYSA-N,CCMSLIB00000078186,950.0596636
Sulfasalazine (Azulfidine) [M+H],O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,NCEXYHBECQHGNR-UHFFFAOYSA-N,CCMSLIB00000078189,15600.00001
Cefoperazone (Cefobid) [M+H],CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,GCFBRXLSHGKWDP-UHFFFAOYSA-N,CCMSLIB00000078200,12000.37171
Thiabendazole [M+H],c1ccc2[nH]c(-c3cscn3)nc2c1,WJCNZQLZVWNLKY-UHFFFAOYSA-N,CCMSLIB00000078268,2635.961629
Suprofen (Profenal) [M+H],CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,MDKGKXOCJGEUJW-UHFFFAOYSA-N,CCMSLIB00000078278,70.59891509
Bifonazole [M+H],c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,OCAPBUJLXMYKEJ-UHFFFAOYSA-N,CCMSLIB00000078316,1463.000002
Sulfamethizole (Proklar) [M+H],Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,VACCAVUAMIDAGB-UHFFFAOYSA-N,CCMSLIB00000078357,3499.495075
Rebamipide [M+H],O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,ALLWOAVDORUJLA-UHFFFAOYSA-N,CCMSLIB00000078401,5000.107879
Epalrestat [M+H],CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,CHNUOJQWGUIOLD-UHFFFAOYSA-N,CCMSLIB00000078402,5.299883849
Lafutidine [M+H],O=C(CS(=O)Cc1ccco1)NCC=CCOc1cc(CN2CCCCC2)ccn1,KMZQAVXSMUKBPD-UHFFFAOYSA-N,CCMSLIB00000078416,1248.121459
Betaxolol (Betoptic) [M+H],CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,NWIUTZDMDHAVTP-UHFFFAOYSA-N,CCMSLIB00000078431,997.8896292
Itraconazole (Sporanox) [M+2H],CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,CCMSLIB00000078480,319.9786864
Nitrendipine [M+H],CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,PVHUJELLJLJGLN-UHFFFAOYSA-N,CCMSLIB00000078489,15371.45013
Ozagrel [M+H],O=C(O)C=Cc1ccc(Cn2ccnc2)cc1,SHZKQBHERIJWAO-UHFFFAOYSA-N,CCMSLIB00000078493,4163.981758
Acemetacin (Emflex) [M+H],COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,FSQKKOOTNAMONP-UHFFFAOYSA-N,CCMSLIB00000078527,24.19831228
Nilvadipine (ARC029) [M+H],COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,FAIIFDPAEUKBEP-UHFFFAOYSA-N,CCMSLIB00000078533,1560.097153
Amidopyrine [M+H],Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,CCMSLIB00000078610,284.9889105
Mefenamic Acid [M+H],Cc1cccc(Nc2ccccc2C(=O)O)c1C,HYYBABOKPJLUIN-UHFFFAOYSA-N,CCMSLIB00000078649,739.969331
LATANOPROST [M+H],CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,GGXICVAJURFBLW-UHFFFAOYSA-N,CCMSLIB00000078929,0.049999884
OXAPROZIN [M+H],O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,OFPXSFXSNFPTHF-UHFFFAOYSA-N,CCMSLIB00000078946,4469.664741
LEVOSULPIRIDE [M+H],CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BGRJTUBHPOOWDU-UHFFFAOYSA-N,CCMSLIB00000078968,5047.283913
TACROLIMUS [M+Na],C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,QJJXYPPXXYFBGM-UHFFFAOYSA-N,CCMSLIB00000078984,133.9948336
azelastine hydrochloride [M+H],CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,MBUVEWMHONZEQD-UHFFFAOYSA-N,CCMSLIB00000078987,424.0205289
MECILLINAM [M+H],CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,BWWVAEOLVKTZFQ-UHFFFAOYSA-N,CCMSLIB00000078990,9998.955247
rufloxacin monohydrochloride [M+H],CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,NJCJBUHJQLFDSW-UHFFFAOYSA-N,CCMSLIB00000079024,500.9806997
CETRAXATE HCl [M+H],NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,FHRSHSOEWXUORL-UHFFFAOYSA-N,CCMSLIB00000079032,1503.127968
PEROSPIRONE HCl [M+H],O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,FBVFZWUMDDXLLG-UHFFFAOYSA-N,CCMSLIB00000079033,870.0285518
Buflomedil HCl [M+H],COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,OWYLAEYXIQKAOL-UHFFFAOYSA-N,CCMSLIB00000079034,410.0133383
4-methoxy-2-(5-methoxy-3-methylpyrazol-1-yl)-6-methylpyrimidine [M+H],COc1cc(C)nc(-n2nc(C)cc2OC)n1,RHAXSHUQNIEUEY-UHFFFAOYSA-N,CCMSLIB00000079039,444.9829036
"""(4R)-4-[(5S,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-3,7,12-trioxo-1,2,4,5,6,8,9,11,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]pentanoic acid"" [M+H]",CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,OHXPGWPVLFPUSM-UHFFFAOYSA-N,CCMSLIB00000079041,3875.266006
Tramadol [M+H],COc1cccc(C2(O)CCCCC2CN(C)C)c1,TVYLLZQTGLZFBW-UHFFFAOYSA-N,CCMSLIB00000079046,227.9904778
CEFIXIME TRIHYDRATE [M+H],C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,OKBVVJOGVLARMR-UHFFFAOYSA-N,CCMSLIB00000079064,10000.92622
Lofexidine hydrochloride [M+H],CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,KSMAGQUYOIHWFS-UHFFFAOYSA-N,CCMSLIB00000079080,69.99837919
DOXAPRAM HYDROCHLORIDE [M+H],CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,XFDJYSQDBULQSI-UHFFFAOYSA-N,CCMSLIB00000079081,260.9889672
LOMERIZINE DiHCl [M+H],COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,JQSAYKKFZOSZGJ-UHFFFAOYSA-N,CCMSLIB00000079113,306.9711705
Milnacipran [M+H],CCN(CC)C(=O)C1(c2ccccc2)CC1CN,GJJFMKBJSRMPLA-UHFFFAOYSA-N,CCMSLIB00000079115,212.9965415
"""1H-Imidazol-2-amine, N-(2,6-dichlorophenyl)-4,5-dihydro- [CAS]"" [M+H]",Clc1cccc(Cl)c1NC1=NCCN1,GJSURZIOUXUGAL-UHFFFAOYSA-N,CCMSLIB00000079123,92.08262794
"""3-[1-[4-(4-fluorophenyl)-4-oxobutyl]-3,6-dihydro-2H-pyridin-4-yl]-1H-benzimidazol-2-one"" [M+H]",O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,RMEDXOLNCUSCGS-UHFFFAOYSA-N,CCMSLIB00000079127,749.9308188
"""6H-Pyrido[2,3-b][1,4]benzodiazepin-6-one, 11-[[2-[(diethylamino)methyl]-1-piperidinyl]acetyl]-5,11-dihydro- [CAS]"" [M+H]",CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,UBRKDAVQCKZSPO-UHFFFAOYSA-N,CCMSLIB00000079135,1532.836351
Loxapine [M+H],CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,XJGVXQDUIWGIRW-UHFFFAOYSA-N,CCMSLIB00000079149,150.9930905
Cisapride [M+2H],COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,DCSUBABJRXZOMT-UHFFFAOYSA-N,CCMSLIB00000079160,4165.526133
Doxepin [M+H],CN(C)CCC=C1c2ccccc2COc2ccccc21,ODQWQRRAPPTVAG-UHFFFAOYSA-N,CCMSLIB00000079162,147.0089446
Trazodone hydrochloride 25332-39-2 [M+H],O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,PHLBKPHSAVXXEF-UHFFFAOYSA-N,CCMSLIB00000079178,690.051953
(2R)-N-methyl-1-phenyl-N-prop-2-ynylpropan-2-amine [M+H],C#CCN(C)C(C)Cc1ccccc1,MEZLKOACVSPNER-UHFFFAOYSA-N,CCMSLIB00000079182,384.9876657
Prazosin [M+H],COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,IENZQIKPVFGBNW-UHFFFAOYSA-N,CCMSLIB00000079185,1949.959312
URAPIDIL HYDROCHLORIDE [M+H],COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,ICMGLRUYEQNHPF-UHFFFAOYSA-N,CCMSLIB00000079194,520.0214715
Maprotiline hydrochloride [M+H],CNCCCC12CCC(c3ccccc31)c1ccccc12,QSLMDECMDJKHMQ-UHFFFAOYSA-N,CCMSLIB00000079196,759.9698635
"""N'-benzyl-N,N-dimethyl-N'-pyridin-2-ylethane-1,2-diamine"" [M+H]",CN(C)CCN(Cc1ccccc1)c1ccccn1,UFLGIAIHIAPJJC-UHFFFAOYSA-N,CCMSLIB00000079210,468.9908175
Metylperon [M+H],CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,DKMFBWQBDIGMHM-UHFFFAOYSA-N,CCMSLIB00000079226,329.992482
Ticlopidine Hydrochloride [M+H],Clc1ccccc1CN1CCc2sccc2C1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,CCMSLIB00000079262,1780.047233
ITOPRIDE HCl [M+H],COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,QQQIECGTIMUVDS-UHFFFAOYSA-N,CCMSLIB00000079265,1999.787968
Perphenazine aka 2-[4-[3-(2-chlorophenothiazin-10-yl)propyl]piperazin-1-yl]ethanol M+H,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,RGCVKNLCSQQDEP-UHFFFAOYSA-N,CCMSLIB00000076970,286.6802266
1-cyclohexyl-1-phenyl-3-piperidin-1-ylpropan-1-ol M+H,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,HWHLPVGTWGOCJO-UHFFFAOYSA-N,CCMSLIB00000077016,1630.140575
Procaine (Novocaine) aka 2-(diethylamino)ethyl 4-aminobenzoate M+H,CCN(CC)CCOC(=O)c1ccc(N)cc1,MFDFERRIHVXMIY-UHFFFAOYSA-N,CCMSLIB00000077021,199.9957681
64-77-7 M+H,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,JLRGJRBPOGGCBT-UHFFFAOYSA-N,CCMSLIB00000077023,2489.963162
Labetalol  M+H,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,SGUAFYQXFOLMHL-UHFFFAOYSA-N,CCMSLIB00000077054,1452.417776
MLS002639247-01! M+H,CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,QVCMHGGNRFRMAD-UHFFFAOYSA-N,CCMSLIB00000079685,54.79946662
MLS002702945-01! M+H,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,YKJYKKNCCRKFSL-UHFFFAOYSA-N,CCMSLIB00000079696,71.99755761
MLS002695974-01! M+H,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,BBFQZRXNYIEMAW-UHFFFAOYSA-N,CCMSLIB00000080275,183.9973044
MLS002153852-01!Bromperidol10457-90-6 M+H,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,RKLNONIVDFXQRX-UHFFFAOYSA-N,CCMSLIB00000084800,358.9812099
MLS000862198-01!Ibudilast M+H,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,ZJVFLBOZORBYFE-UHFFFAOYSA-N,CCMSLIB00000084844,1339.994181
MLS000069761-01!ALPHA-METHYL-P-[1-OXO-2-ISOINDOLINYL]-BENZENEACETIC ACID M+H,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,RJMIEHBSYVWVIN-UHFFFAOYSA-N,CCMSLIB00000084881,71.4795104
MLS002153928-01!FluniSOLIDe3385-03-3 M+H,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,XSFJVAJPIHIPKU-UHFFFAOYSA-N,CCMSLIB00000084903,0.499995397
MLS000881153-01! M+H,CCNCC(O)c1cccc(O)c1,,CCMSLIB00000084966,113.9968549
MLS001201741-01!Phentolamine M+H,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,MRBDMNSDAVCSSF-UHFFFAOYSA-N,CCMSLIB00000084971,1249.960015
MLS001076262-01! M+H,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,DUHUCHOQIDJXAT-UHFFFAOYSA-N,CCMSLIB00000085049,297.0142927
MLS001076321-01! M+H,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,DKGZKTPJOSAWFA-UHFFFAOYSA-N,CCMSLIB00000085089,1000.055629
MLS001148124-01! M+H,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,BFCDFTHTSVTWOG-UHFFFAOYSA-N,CCMSLIB00000085090,1740.13917
MLS001077311-01!2062-78-4 M+H,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,YVUQSNJEYSNKRX-UHFFFAOYSA-N,CCMSLIB00000085145,1099.866538
MLS001148076-01! M+H,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,VDUWPHTZYNWKRN-UHFFFAOYSA-N,CCMSLIB00000085158,3609.986236
MLS001333083-01!THIO-TEPA52-24-4 M+H,S=P(N1CC1)(N1CC1)N1CC1,FOCVUCIESVLUNU-UHFFFAOYSA-N,CCMSLIB00000085177,22.99951379
MLS001076079-01!1-[(2-[DIETHYLAMINO]ETHYL)AMINO]-4-[HYDROXYMETHYL]-9H-THIOXANTHEN-9-ONE M+H,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,MFZWMTSUNYWVBU-UHFFFAOYSA-N,CCMSLIB00000085249,980.0247421
MLS001076294-01!VINPOCETINE M+H,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,DDNCQMVWWZOMLN-UHFFFAOYSA-N,CCMSLIB00000085265,503.0545394
MLS002154123-01!Piretanide55837-27-9 M+H,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,UJEWTUDSLQGTOA-UHFFFAOYSA-N,CCMSLIB00000085312,5600.891814
MLS001148649-01!298-57-7 M+H,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,DERZBLKQOCDDDZ-UHFFFAOYSA-N,CCMSLIB00000085357,6499.576686
MLS002153876-01!Syrosingopine84-36-6 M+H,CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,ZCDNRPPFBQDQHR-UHFFFAOYSA-N,CCMSLIB00000085373,1999.928006
MLS001148665-01!94-20-2 M+H,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,RKWGIWYCVPQPMF-UHFFFAOYSA-N,CCMSLIB00000085435,2149.961157
MLS002154017-01! M+H,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,VWPOSFSPZNDTMJ-UHFFFAOYSA-N,CCMSLIB00000085451,5299.897219
MLS002153368-01!MELPHALAN M+H,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,SGDBTWWWUNNDEQ-UHFFFAOYSA-N,CCMSLIB00000085466,28.76736325
MLS000881142-01!Rocornal M+H,CCN(CC)c1cc(C)nc2ncnn12,GSNOZLZNQMLSKJ-UHFFFAOYSA-N,CCMSLIB00000085531,234.9942759
MLS002153829-01!Cefotetan69712-56-7 M+H,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,SRZNHPXWXCNNDU-UHFFFAOYSA-N,CCMSLIB00000085609,9999.444085
MLS002154188-01!Oxethazaine126-27-2 M+H,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,FTLDJPRFCGDUFH-UHFFFAOYSA-N,CCMSLIB00000085630,821.4889679
MLS002154163-01!Azaperone1649-18-9 M+H,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,XTKDAFGWCDAMPY-UHFFFAOYSA-N,CCMSLIB00000085692,244.9977552
MLS000756415-01!Methergine M+H,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,UNBRKDKAWYKMIV-UHFFFAOYSA-N,CCMSLIB00000085698,92.98931467
MLS002153927-01!Sulmazole73384-60-8 M+H,COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,XMFCOYRWYYXZMY-UHFFFAOYSA-N,CCMSLIB00000085721,314.9956152
MLS002222242-01!671200 M+H,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,UVTNFZQICZKOEM-UHFFFAOYSA-N,CCMSLIB00000085766,541.3587985
MLS002154125-01!Oxyphenbutazone129-20-4 M+H,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,HFHZKZSRXITVMK-UHFFFAOYSA-N,CCMSLIB00000085768,329.0202845
MLS000862182-01!Imazodan M+H,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,VXMYWVMXSWJFCV-UHFFFAOYSA-N,CCMSLIB00000085802,124.9968785
MLS001146918-01! M+H,CCN(CC)C(=O)c1ccc(O)c(OC)c1,BQJODPIMMWWMFC-UHFFFAOYSA-N,CCMSLIB00000085813,153.9986205
MLS001074711-01!Mupirocin M+H,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,MINDHVHHQZYEEK-UHFFFAOYSA-N,CCMSLIB00000085834,4999.710365
MLS002153779-01!Practolol6673-35-4 M+H,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,DURULFYMVIFBIR-UHFFFAOYSA-N,CCMSLIB00000085861,3457.987017
MLS002207196-01!Dimethoate60-51-5 M+H,CNC(=O)CSP(=S)(OC)OC,MCWXGJITAZMZEV-UHFFFAOYSA-N,CCMSLIB00000085896,60.00968315
MLS002207242-01!Propoxur114-26-1 M+H,CNC(=O)Oc1ccccc1OC(C)C,ISRUGXGCCGIOQO-UHFFFAOYSA-N,CCMSLIB00000085919,40.99902033
MLS000069645-01!ENOXACIN M+H,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,CCMSLIB00000085947,4999.93756
MLS001148610-01!530-78-9 M+H,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,LPEPZBJOKDYZAD-UHFFFAOYSA-N,CCMSLIB00000085954,248.9973436
MLS002154135-01!Ioxaglic acid59017-64-0 M+H,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,TYYBFXNZMFNZJT-UHFFFAOYSA-N,CCMSLIB00000086006,13300.17819
MLS001074941-01!Sulfinpyrazone M+H,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,MBGGBVCUIVRRBF-UHFFFAOYSA-N,CCMSLIB00000086032,358.0079658
MLS001332637-01!Tiamulin M+H,C=CC1(C)CC(OC(=O)CSCCN(CC)CC)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,UURAUHCOJAIIRQ-UHFFFAOYSA-N,CCMSLIB00000086065,2229.756113
MLS002154127-01!Iopanoic acid96-83-3 M+H,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,OIRFJRBSRORBCM-UHFFFAOYSA-N,CCMSLIB00000086088,2144.382325
MLS002154025-01!Iocetamic acid16034-77-8 M+H,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,GSVQIUGOUKJHRC-UHFFFAOYSA-N,CCMSLIB00000086115,7100.01157
MLS002153926-01!Retrorsine480-54-6 M+H,CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,BCJMNZRQJAVDLD-UHFFFAOYSA-N,CCMSLIB00000086128,34.00009677
MLS002154093-01!Azapropazone13539-59-8 M+H,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,MPHPHYZQRGLTBO-UHFFFAOYSA-N,CCMSLIB00000086152,1824.48328
MLS001146968-01!(+/-)-DROPROPIZINE M+H,OCC(O)CN1CCN(c2ccccc2)CC1,PTVWPYVOOKLBCG-UHFFFAOYSA-N,CCMSLIB00000086171,734.5443477
MLS001056774-01!S(?)-Pindolol M+H,CC(C)NCC(O)COc1cccc2[nH]ccc12,JZQKKSLKJUAGIC-UHFFFAOYSA-N,CCMSLIB00000086181,262.9936452
Pesticide3_Isoprocarb_C11H15NO2_2-Isopropylphenyl methylcarbamate M+H,CNC(=O)Oc1ccccc1C(C)C,QBSJMKIUCUGGNG-UHFFFAOYSA-N,CCMSLIB00001058225,449.9860286
"Pesticide2_Aldicarb sulfone_C7H14N2O4S_Propanal, 2-methyl-2-(methylsulfonyl)-, O-[(methylamino)carbonyl]oxime, (1E)- M+H",CNC(=O)ON=CC(C)(C)S(C)(=O)=O,YRRKLBAKDXSTNC-UHFFFAOYSA-N,CCMSLIB00001058288,19.99946011
Pesticide2_Aldicarb_C7H14N2O2S_ M+Na,CNC(=O)ON=CC(C)(C)SC,QGLZXHRNAYXIBU-UHFFFAOYSA-N,CCMSLIB00001058315,0.500005255
"Pesticide2_Aldicarb sulfoxide_C7H14N2O3S_Propanal, 2-methyl-2-(methylsulfinyl)-, O-[(methylamino)carbonyl]oxime, (1E)- M+H",CNC(=O)ON=CC(C)(C)S(C)=O,BXPMAGSOWXBZHS-UHFFFAOYSA-N,CCMSLIB00001058378,0.490007127
Pesticide1_Monocrotophos_C7H14NO5P_Dimethyl (2E)-4-(methylamino)-4-oxo-2-buten-2-yl phosphate M+H,CNC(=O)C=C(C)OP(=O)(OC)OC,KRTSDMXIXPKRQR-UHFFFAOYSA-N,CCMSLIB00001058634,7.999820764
