name,Canonical SMILES,InChIKey,SPECTRUMID,Toxicity Value
Delorazepam M+H,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,CHIFCDOIPRCHCF-UHFFFAOYSA-N,CCMSLIB00009919307,25.05295511
levamisole M+H,c1ccc(C2CN3CCSC3=N2)cc1,HLFSDGLLUJUHTE-UHFFFAOYSA-N,CCMSLIB00009919330,14.99941262
LSD M+H,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,VAYOSLLFUXYJDT-UHFFFAOYSA-N,CCMSLIB00009919337,0.299962899
Desipramine M+H,CNCCCN1c2ccccc2CCc2ccccc21,HCYAFALTSJYZDH-UHFFFAOYSA-N,CCMSLIB00009919495,12.00054057
PRAMOXINE [M+H]+,CCCCOc1ccc(OCCCN2CCOCC2)cc1,DQKXQSGTHWVTAD-UHFFFAOYSA-N,CCMSLIB00012465053,38.99906954
SULFAMONOMETHOXINE [M+H]+,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,WMPXPUYPYQKQCX-UHFFFAOYSA-N,CCMSLIB00012465093,1530.005459
METAPROTERENOL [M+K]+,CC(C)NCC(O)c1cc(O)cc(O)c1,LMOINURANNBYCM-UHFFFAOYSA-N,CCMSLIB00012465155,81.29961509
NAPHAZOLINE [M+H]+,c1ccc2c(CC3=NCCN3)cccc2c1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,CCMSLIB00012465301,0.799961956
CEFAZOLIN [M+H]+,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,MLYYVTUWGNIJIB-UHFFFAOYSA-N,CCMSLIB00012465305,2499.895493
MEPIVACAINE [M+H]+,Cc1cccc(C)c1NC(=O)C1CCCCN1C,INWLQCZOYSRPNW-UHFFFAOYSA-N,CCMSLIB00012465354,21.99964281
MEFEXAMIDE [M+H]+,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,HUNIPYLVUPMFCZ-UHFFFAOYSA-N,CCMSLIB00012465840,134.996148
CEFOTAXIME [M+H]+,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,GPRBEKHLDVQUJE-UHFFFAOYSA-N,CCMSLIB00012465899,1880.107316
CEPHAPIRIN [M+Na]+,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,UQLLWWBDSUHNEB-UHFFFAOYSA-N,CCMSLIB00012465917,3000.198362
ETHOPROPAZINE [M+H]+,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,CDOZDBSBBXSXLB-UHFFFAOYSA-N,CCMSLIB00012466095,15.00086403
PHENYLPROPANOLAMINE [M+H-H2O]+,CC(N)C(O)c1ccccc1,DLNKOYKMWOXYQA-UHFFFAOYSA-N,CCMSLIB00012466141,50.00033066
TUAMINOHEPTANE [M+Na]+,CCCCCC(C)N,VSRBKQFNFZQRBM-UHFFFAOYSA-N,CCMSLIB00012466267,22
PROMAZINE [M+H]+,CN(C)CCCN1c2ccccc2Sc2ccccc21,ZGUGWUXLJSTTMA-UHFFFAOYSA-N,CCMSLIB00012466353,20.99793268
BETAHISTINE [M+H]+,CNCCc1ccccn1,UUQMNUMQCIQDMZ-UHFFFAOYSA-N,CCMSLIB00012466463,6.464620259
DICLOXACILLIN [M+H]+,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,YFAGHNZHGGCZAX-UHFFFAOYSA-N,CCMSLIB00012466515,599.9566269
IMIPRAMINE [M+H]+,CN(C)CCCN1c2ccccc2CCc2ccccc21,BCGWQEUPMDMJNV-UHFFFAOYSA-N,CCMSLIB00012466544,15.8736587
THIORIDAZINE [M+H]+,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,KLBQZWRITKRQQV-UHFFFAOYSA-N,CCMSLIB00012466865,26.00091209
TRIACETIN [M+H]+,CC(=O)OCC(COC(C)=O)OC(C)=O,URAYPUMNDPQOKB-UHFFFAOYSA-N,CCMSLIB00012466917,749.9828152
FAMPRIDINE [M+H]+,Nc1ccncc1,NUKYPUAOHBNCPY-UHFFFAOYSA-N,CCMSLIB00012466978,5.499590935
PRALIDOXIME [M]+,C[n+]1ccccc1C=NO,JBKPUQTUERUYQE-UHFFFAOYSA-O,CCMSLIB00012467343,94.99861473
ADIPHENINE [M+H]+,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,AGJBLWCLQCKRJP-UHFFFAOYSA-N,CCMSLIB00012467580,30.58521316
PIMETHIXENE [M+H]+,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,NZLVRVYNQYGMAB-UHFFFAOYSA-N,CCMSLIB00012468238,17.99785301
THIAMYLAL [M+H]+,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,XLOMZPUITCYLMJ-UHFFFAOYSA-N,CCMSLIB00012468637,23.99952819
ALPRENOLOL [M+H]+,C=CCc1ccccc1OCC(O)CNC(C)C,PAZJSJFMUHDSTF-UHFFFAOYSA-N,CCMSLIB00012468724,12.99979146
IPRONIAZID [M+H]+,CC(C)NNC(=O)c1ccncc1,NYMGNSNKLVNMIA-UHFFFAOYSA-N,CCMSLIB00012468830,116.9980415
PENTYLENETETRAZOL [M+H]+,C1CCc2nnnn2CC1,CWRVKFFCRWGWCS-UHFFFAOYSA-N,CCMSLIB00012468845,29.99913156
SULFAPHENAZOLE [M+H]+,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,QWCJHSGMANYXCW-UHFFFAOYSA-N,CCMSLIB00012470766,440.0419883
TODRALAZINE [M+H]+,CCOC(=O)NNc1nncc2ccccc12,WGZDBVOTUVNQFP-UHFFFAOYSA-N,CCMSLIB00012470788,416.9946133
TULOBUTEROL [M+H]+,CC(C)(C)NCC(O)c1ccccc1Cl,YREYLAVBNPACJM-UHFFFAOYSA-N,CCMSLIB00012471367,19.99956088
flavoxate [M+H]+,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,SPIUTQOUKAMGCX-UHFFFAOYSA-N,CCMSLIB00012277771,25.00210746
NEOSTIGMINE [M]+,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,ALWKGYPQUAPLQC-UHFFFAOYSA-N,CCMSLIB00012278672,0.249993282
Erythrosin B [M+H]+,O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I,OALHHIHQOFIMEF-UHFFFAOYSA-N,CCMSLIB00012278817,200.0011962
Aloperine [M+H]+,C1=C2CCCNC2C2CC1C1CCCCN1C2,SKOLRLSBMUGVOY-UHFFFAOYSA-N,CCMSLIB00012281263,74.99644957
azosemide [M+H]+,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,HMEDEBAJARCKCT-UHFFFAOYSA-N,CCMSLIB00012285591,129.9835241
iopamidol [M+NH4]+,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,XQZXYNRDCRIARQ-UHFFFAOYSA-N,CCMSLIB00012300663,20000.30884
Acetrizoic acid [M+H]+,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,GNOGSFBXBWBTIG-UHFFFAOYSA-N,CCMSLIB00012301625,5199.971987
Piperoxan [M+H]+,c1ccc2c(c1)OCC(CN1CCCCC1)O2,LYKMMUBOEFYJQG-UHFFFAOYSA-N,CCMSLIB00012304365,34.99984997
Tolycaine [M+H]+,CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC,UDKICLZCJWQTLS-UHFFFAOYSA-N,CCMSLIB00012316872,39.99971258
Moxisylyte [M+H]+,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,VRYMTAVOXVTQEF-UHFFFAOYSA-N,CCMSLIB00012325134,58.5979025
Domiphen [M]+,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,YXUPZGKORWTXID-UHFFFAOYSA-N,CCMSLIB00012326734,11.0010521
Tropine [M+H]+,CN1C2CCC1CC(O)C2,CYHOMWAPJJPNMW-UHFFFAOYSA-N,CCMSLIB00012329223,49.99858366
Dihydro-beta-erythroidine [M+H]+,COC1CC=C2CCN3CCC4=C(CC(=O)OC4)C23C1,ALSKYCOJJPXPFS-UHFFFAOYSA-N,CCMSLIB00012334588,2.509907152
cefazid [M]+,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,ORFOPKXBNMVMKC-UHFFFAOYSA-O,CCMSLIB00012335220,2000.018263
phenylephrine [M+H-H2O]+,CNCC(O)c1cccc(O)c1,SONNWYBIRXJNDC-UHFFFAOYSA-N,CCMSLIB00012335442,0.499976078
PHENPROCOUMON [M+H]+,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,DQDAYGNAKTZFIW-UHFFFAOYSA-N,CCMSLIB00012346063,61.99491298
Pecazine [M+H]+,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,CBHCDHNUZWWAPP-UHFFFAOYSA-N,CCMSLIB00012347199,20.00219024
(+)-Penbutolol [M+H]+,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,KQXKVJAGOJTNJS-UHFFFAOYSA-N,CCMSLIB00012351304,16.99795838
Escin [M+H]+,CC=C(C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C,AXNVHPCVMSNXNP-UHFFFAOYSA-N,CCMSLIB00012352091,5.299201725
Tetraethylammonium [M]+,CC[N+](CC)(CC)CC,CBXCPBUEXACCNR-UHFFFAOYSA-N,CCMSLIB00012354450,71.99723616
Nortropine [M+H]+,OC1CC2CCC(C1)N2,YYMCYJLIYNNOMK-UHFFFAOYSA-N,CCMSLIB00012359767,49.99724818
amikacin [M+H]+,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,LKCWBDHBTVXHDL-UHFFFAOYSA-N,CCMSLIB00012360849,247.9966122
Prednisolone phosphate [M+H]+,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,JDOZJEUDSLGTLU-UHFFFAOYSA-N,CCMSLIB00012362248,359.9762955
meclofenoxate [M+H]+,CN(C)CCOC(=O)COc1ccc(Cl)cc1,XZTYGFHCIAKPGJ-UHFFFAOYSA-N,CCMSLIB00013047546,149.9959258
zotepine [M+H]+,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,HDOZVRUNCMBHFH-UHFFFAOYSA-N,CCMSLIB00013051457,23.80229489
thiamine disulfide [M+H]+,CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,GFEGEDUIIYDMOX-UHFFFAOYSA-N,CCMSLIB00013052194,824.967746
Flucloxacillin [M+H]+,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,UIOFUWFRIANQPC-UHFFFAOYSA-N,CCMSLIB00013062330,710.0328495
BUPRANOLOL [M+H]+,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,HQIRNZOQPUAHHV-UHFFFAOYSA-N,CCMSLIB00013064690,15.29954965
Psilocin (known structural isomers: 0; isobaric peaks in run: 1) [M+H]+,CN(C)CCc1c[nH]c2cccc(O)c12,SPCIYGNTAMCTRO-UHFFFAOYSA-N,CCMSLIB00013576340,6.999897198
Psilocybin (known structural isomers: 0; isobaric peaks in run: 0) [M+H]+,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,QVDSEJDULKLHCG-UHFFFAOYSA-N,CCMSLIB00013576341,12.99990852
Heptanal (known structural isomers: 0; isobaric peaks in run: 0) [M+NH4]+,CCCCCCC=O,FXHGMKSSBGDXIY-UHFFFAOYSA-N,CCMSLIB00013576584,450.0078813
Procaterol_CE15 M+H,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,FKNXQNWAXFXVNW-UHFFFAOYSA-N,CCMSLIB00013933831,82.99914254
Mabuterol_CE15 M+H,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,JSJCTEKTBOKRST-UHFFFAOYSA-N,CCMSLIB00013933880,18.29958776
Halostachine_CE15 M+H,CNCC(O)c1ccccc1,ZCTYHONEGJTYQV-UHFFFAOYSA-N,CCMSLIB00013936439,45.00029765
Ergosine_CE15 M+H,CC(C)CC1C(=O)N2CCCC2C2(O)OC(C)(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)C(=O)N12,NESVMZOPWPCFAU-UHFFFAOYSA-N,CCMSLIB00013936796,99.98977462
beta-Ergocryptine_CE15 M+H,CCC(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,YYWXOXLDOMRDHW-UHFFFAOYSA-N,CCMSLIB00013937013,124.9978288
Ergotamine_CE15 M+H,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,XCGSFFUVFURLIX-UHFFFAOYSA-N,CCMSLIB00013937111,3.00013925
Dimefox_CE15 M+H,CN(C)P(=O)(F)N(C)C,PGJBQBDNXAZHBP-UHFFFAOYSA-N,CCMSLIB00013938497,2.999902676
Paraoxon_CE15 M+H,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,WYMSBXTXOHUIGT-UHFFFAOYSA-N,CCMSLIB00013940194,0.299992369
Stepronin [M+H]+,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,JNYSEDHQJCOWQU-UHFFFAOYSA-N,CCMSLIB00016142704,533.9316221
Azapetine [M+H]+,C=CCN1Cc2ccccc2-c2ccccc2C1,NYGHGTMKALXFIA-UHFFFAOYSA-N,CCMSLIB00016142783,26.49415671
Oxitropium [M+H]+,CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,NVOYVOBDTVTBDX-UHFFFAOYSA-N,CCMSLIB00016144011,33.9979544
TYBAMATE [M+H]+,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,PRBORDFJHHAISJ-UHFFFAOYSA-N,CCMSLIB00016144396,104.9996173
METHOXYPHENAMINE [M+H]+,CNC(C)Cc1ccccc1OC,OEHAYUOVELTAPG-UHFFFAOYSA-N,CCMSLIB00016144633,29.99949797
phenmetrazine [M+H]+,CC1NCCOC1c1ccccc1,OOBHFESNSZDWIU-UHFFFAOYSA-N,CCMSLIB00016144727,40.99838075
Alinidine [M+H]+,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,OXTYVEUAQHPPMV-UHFFFAOYSA-N,CCMSLIB00016144802,17.39916273
emorfazone [M+H]+,CCOc1c(N2CCOCC2)cnn(C)c1=O,URJQOOISAKEBKW-UHFFFAOYSA-N,CCMSLIB00016144823,229.9951938
phentermine [M+H]+,CC(C)(N)Cc1ccccc1,DHHVAGZRUROJKS-UHFFFAOYSA-N,CCMSLIB00016145847,14.99929642
4-Arsonophenylglycinamide [M+H]+,NC(=O)CNc1ccc([As](=O)(O)O)cc1,UULSDCUWMKTMND-UHFFFAOYSA-N,CCMSLIB00016146602,700.0051072
Thiazinamium [M+H]+,CC(CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C,CDXCCYNINPIWGE-UHFFFAOYSA-N,CCMSLIB00016147393,6.000741322
Piperocaine [M+H]+,CC1CCCCN1CCCOC(=O)c1ccccc1,LWBAYRVWDMTLKC-UHFFFAOYSA-N,CCMSLIB00016148308,19.65845112
ARSANILIC ACID [M+H]+,Nc1ccc([As](=O)(O)O)cc1,XKNKHVGWJDPIRJ-UHFFFAOYSA-N,CCMSLIB00016150547,311.9913758
Bunitrolol [M+H]+,CC(C)(C)NCC(O)COc1ccccc1C#N,VCVQSRCYSKKPBA-UHFFFAOYSA-N,CCMSLIB00016150647,26.89935005
PHENBENZAMINE [M+H]+,CN(C)CCN(Cc1ccccc1)c1ccccc1,CHOBRHHOYQKCOU-UHFFFAOYSA-N,CCMSLIB00016151475,14.99958723
Eptazocine [M+H]+,CN1CCC2(C)CC(Cc3ccc(O)cc32)C1,ZOWQTJXNFTWSCS-UHFFFAOYSA-N,CCMSLIB00016152962,57.99774362
meperidine [M+H]+,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,XADCESSVHJOZHK-UHFFFAOYSA-N,CCMSLIB00016153057,28.28335642
ALLOBARBITAL [M-H]-,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,FDQGNLOWMMVRQL-UHFFFAOYSA-N,CCMSLIB00016152336,146.9950581
Proxibarbal [M-H]-,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,VNLMRPAWAMPLNZ-UHFFFAOYSA-N,CCMSLIB00016153593,999.9911593
phenobarbital [M-H]-,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,DDBREPKUVSBGFI-UHFFFAOYSA-N,CCMSLIB00016155375,86.48364157
dodecanoic-acid_dimethylamine (known isomers: 2; isobaric peaks: 2) M+H,CCCCCCCCCCCC(=O)N(C)C,BDYUSDIJIDGWCY-UHFFFAOYSA-N,CCMSLIB00015046386,49.99956025
decanoic-acid_dimethylamine (known isomers: 2; isobaric peaks: 2) M+H,CCCCCCCCCC(=O)N(C)C,HNXNKTMIVROLTK-UHFFFAOYSA-N,CCMSLIB00015047625,28.99883613
octadecanoic-acid_dimethylamine (known isomers: 2; isobaric peaks: 1) M+H,CCCCCCCCCCCCCCCCCC(=O)N(C)C,BTSRIWFABHLYDQ-UHFFFAOYSA-N,CCMSLIB00015050501,70.98769391
carbiniciline (known isomers: 0; isobaric peaks: 2) M+H,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,FPPNZSSZRUTDAP-UHFFFAOYSA-N,CCMSLIB00015241645,3999.936573
myristoyl-chloride_Oxytetracycline (known isomers: 0; isobaric peaks: 1) M+H,CCCCCCCCCCCCCC(=O)N(C)C,FQXSTGKJHBFSIQ-UHFFFAOYSA-N,CCMSLIB00015033461,83.99802707
Isoamyl alcohol_Isoamyl alcohol_adipic acid (known isomers: 3; isobaric peaks: 1) M+H,CC(C)CCOC(=O)CCCCC(=O)OCCC(C)C,HIEOGLNFUKBFCF-UHFFFAOYSA-N,CCMSLIB00015184348,639.9955309
nonanoyl chloride_morpholine (known isomers: 0; isobaric peaks: 3) M+H,CCCCCCCCC(=O)N1CCOCC1,NBRDJXSTGSUITP-UHFFFAOYSA-N,CCMSLIB00015267568,20.99926106
"Massbank:PR100423 N,N-Dimethylformamide|DMF|DMFA|N,N-Dimethylmethanamide|Formyldimethylamine|Formic acid dimethylamide|N,N-Dimethylformamide(DMF) [M+H]+",CN(C)C=O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,CCMSLIB00000223247,1799.876874
Massbank:AU251701 Acridine M+H,c1ccc2nc3ccccc3cc2c1,DZBUGLKDJFMEHC-UHFFFAOYSA-N,CCMSLIB00005772185,99.99888417
