name,Canonical SMILES,InChIKey,SPECTRUMID,Toxicity Value
Tolcapone [M+H],Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,MIQPIUSUKVNLNT-UHFFFAOYSA-N,CCMSLIB00000078626,1599.976576
Probenecid (Benemid) [M+H],CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,DBABZHXKTCFAPX-UHFFFAOYSA-N,CCMSLIB00000078627,1665.970808
Norethindrone (Norethisterone) [M+H],C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,VIKNJXKGJWUCNN-UHFFFAOYSA-N,CCMSLIB00000078634,5999.477263
Mefenamic Acid [M+H],Cc1cccc(Nc2ccccc2C(=O)O)c1C,HYYBABOKPJLUIN-UHFFFAOYSA-N,CCMSLIB00000078649,524.978242
NCGC00021127-04!NAPROXEN M+H,COc1ccc2cc(C(C)C(=O)O)ccc2c1,CMWTZPSULFXXJA-UHFFFAOYSA-N,CCMSLIB00000078683,359.9953096
NCGC00160217-01!SOPHOCARPINE M+H,O=C1C=CCC2C3CCCN4CCCC(CN12)C34,AAGFPTSOPGCENQ-UHFFFAOYSA-N,CCMSLIB00000078694,268.5398634
NCGC00160275-01!RESISTOMYCIN M+H,Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)cc(O)c(c1-4)C2=O,MJKDGCARCYPVQG-UHFFFAOYSA-N,CCMSLIB00000078771,2000.191304
NCGC00160239-01!THEBAINE M+H,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,FQXXSQDCDRQNQE-UHFFFAOYSA-N,CCMSLIB00000078773,54.00329503
NCGC00015741-06!NORDIHYDROGUAIARETIC ACID M+H,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,HCZKYJDFEPMADG-UHFFFAOYSA-N,CCMSLIB00000078777,2000.198434
NCGC00022001-07!PODOPHYLLOTOXIN M+H,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,YJGVMLPVUAXIQN-UHFFFAOYSA-N,CCMSLIB00000078798,77.3265786
AMLEXANOX [M+H],CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,SGRYPYWGNKJSDL-UHFFFAOYSA-N,CCMSLIB00000078918,2319.937779
"""7-nitro-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one"" [M+H]",O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,KJONHKAYOJNZEC-UHFFFAOYSA-N,CCMSLIB00000078921,549.9980443
BENPROPERINE PHOSPHATE [M+H],CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,JTUQXGZRVLWBCR-UHFFFAOYSA-N,CCMSLIB00000078923,1093.2934
LATANOPROST [M+H],CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,GGXICVAJURFBLW-UHFFFAOYSA-N,CCMSLIB00000078929,0.049999884
35212-22-7 [M+H],CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,SFBODOKJTYAUCM-UHFFFAOYSA-N,CCMSLIB00000078937,3184.738674
OXAPROZIN [M+H],O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,OFPXSFXSNFPTHF-UHFFFAOYSA-N,CCMSLIB00000078946,1209.909247
Indinavir Sulfate [M+H],CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,CBVCZFGXHXORBI-UHFFFAOYSA-N,CCMSLIB00000078964,4999.975567
LEVOSULPIRIDE [M+H],CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BGRJTUBHPOOWDU-UHFFFAOYSA-N,CCMSLIB00000078968,2040.635914
"Methyltestosterone aka ""(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one"" M+H",CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,GCKMFJBGXUYNAG-UHFFFAOYSA-N,CCMSLIB00000078973,1860.258283
ACTARIT [M+H],CC(=O)Nc1ccc(CC(=O)O)cc1,MROJXXOCABQVEF-UHFFFAOYSA-N,CCMSLIB00000078977,14699.84783
tosufloxacin tosilate [M+H],NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,WUWFMDMBOJLQIV-UHFFFAOYSA-N,CCMSLIB00000078981,2499.703224
azelastine hydrochloride [M+H],CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,MBUVEWMHONZEQD-UHFFFAOYSA-N,CCMSLIB00000078987,133.1591154
N-Ethyl-o-crotonotoluidide [M+H],CC=CC(=O)N(CC)c1ccccc1C,DNTGGZPQPQTDQF-UHFFFAOYSA-N,CCMSLIB00000078989,1599.960648
MECILLINAM [M+H],CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,BWWVAEOLVKTZFQ-UHFFFAOYSA-N,CCMSLIB00000078990,19997.91046
TRICLABENDAZOLE [M+H],CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,NQPDXQQQCQDHHW-UHFFFAOYSA-N,CCMSLIB00000078991,8000.778511
TOCAINIDE [M+H],Cc1cccc(C)c1NC(=O)C(C)N,BUJAGSGYPOAWEI-UHFFFAOYSA-N,CCMSLIB00000078994,528.9944967
CEFPODOXIME PROXETIL [M+H],COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,LTINZAODLRIQIX-UHFFFAOYSA-N,CCMSLIB00000079026,7999.899573
"""(5S,8R,9S,10S,13S,14S,17S)-17-hydroxy-10,13,17-trimethyl-2,4,5,6,7,8,9,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-3-one"" [M+H]",CC12CCC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,WYZDXEKUWRCKOB-UHFFFAOYSA-N,CCMSLIB00000079028,3000.25618
CETRAXATE HCl [M+H],NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,FHRSHSOEWXUORL-UHFFFAOYSA-N,CCMSLIB00000079032,4310.366956
PEROSPIRONE HCl [M+H],O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,FBVFZWUMDDXLLG-UHFFFAOYSA-N,CCMSLIB00000079033,660.0216601
Buflomedil HCl [M+H],COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,OWYLAEYXIQKAOL-UHFFFAOYSA-N,CCMSLIB00000079034,275.0089464
4-methoxy-2-(5-methoxy-3-methylpyrazol-1-yl)-6-methylpyrimidine [M+H],COc1cc(C)nc(-n2nc(C)cc2OC)n1,RHAXSHUQNIEUEY-UHFFFAOYSA-N,CCMSLIB00000079039,739.9715705
"""(4R)-4-[(5S,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-3,7,12-trioxo-1,2,4,5,6,8,9,11,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]pentanoic acid"" [M+H]",CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,OHXPGWPVLFPUSM-UHFFFAOYSA-N,CCMSLIB00000079041,2581.467309
Tramadol [M+H],COc1cccc(C2(O)CCCCC2CN(C)C)c1,TVYLLZQTGLZFBW-UHFFFAOYSA-N,CCMSLIB00000079046,326.5594769
FLUPHENAZINE aka 2-[4-[3-[2-(trifluoromethyl)phenothiazin-10-yl]propyl]piperazin-1-yl]ethanol M+H,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,PLDUPXSUYLZYBN-UHFFFAOYSA-N,CCMSLIB00000079049,219.9844127
"""4-(dibenzo[1,2-a:1',2'-e][7]annulen-11-ylidene)-1-methylpiperidine"" [M+H]",CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,JJCFRYNCJDLXIK-UHFFFAOYSA-N,CCMSLIB00000079057,79.61452032
DEXCHLORPHENIRAMINE MALEATE [M+H],CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,SOYKEARSMXGVTM-UHFFFAOYSA-N,CCMSLIB00000079061,120.9977984
CEFIXIME TRIHYDRATE [M+H],C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,OKBVVJOGVLARMR-UHFFFAOYSA-N,CCMSLIB00000079064,10000.92622
HOMOHARRINGTONINE [M+H],COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,HYFHYPWGAURHIV-UHFFFAOYSA-N,CCMSLIB00000079065,7.455603708
2-(5-methoxy-1H-indol-3-yl)ethanamine [M+H],COc1ccc2[nH]cc(CCN)c2c1,JTEJPPKMYBDEMY-UHFFFAOYSA-N,CCMSLIB00000079068,579.9817076
Guanidine [M+H],CCC(C)(C)N/C(=N\C#N)Nc1cccnc1,HKZNADVVGXKQDL-UHFFFAOYSA-N,CCMSLIB00000079069,999.9870291
Lofexidine hydrochloride [M+H],CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,KSMAGQUYOIHWFS-UHFFFAOYSA-N,CCMSLIB00000079080,53.99874968
DOXAPRAM HYDROCHLORIDE [M+H],CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,XFDJYSQDBULQSI-UHFFFAOYSA-N,CCMSLIB00000079081,269.9885869
Rimcazole [M+H],CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1,GUDVQJXODNJRIJ-UHFFFAOYSA-N,CCMSLIB00000079096,816.0812265
N-benzyl-3-[2-(pyridine-4-carbonyl)hydrazinyl]propanamide [M+H],O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,NOIIUHRQUVNIDD-UHFFFAOYSA-N,CCMSLIB00000079099,589.9881344
Doxylamine  M+H,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,HCFDWZZGGLSKEP-UHFFFAOYSA-N,CCMSLIB00000079106,469.9895698
DIPHENOXYLATE [M+H],CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,HYPPXZBJBPSRLK-UHFFFAOYSA-N,CCMSLIB00000079112,337.0014889
LOMERIZINE DiHCl [M+H],COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,JQSAYKKFZOSZGJ-UHFFFAOYSA-N,CCMSLIB00000079113,299.9718277
anagrelide hydrochloride [M+H],O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,OTBXOEAOVRKTNQ-UHFFFAOYSA-N,CCMSLIB00000079114,2499.882856
Milnacipran [M+H],CCN(CC)C(=O)C1(c2ccccc2)CC1CN,GJJFMKBJSRMPLA-UHFFFAOYSA-N,CCMSLIB00000079115,316.0365299
"""1H-Imidazol-2-amine, N-(2,6-dichlorophenyl)-4,5-dihydro- [CAS]"" [M+H]",Clc1cccc(Cl)c1NC1=NCCN1,GJSURZIOUXUGAL-UHFFFAOYSA-N,CCMSLIB00000079123,120.7434726
BENACTYZINE HYDROCHLORIDE [M+H],CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,YXUBHIRQBSIPFE-UHFFFAOYSA-N,CCMSLIB00000079124,162.9691165
"""1-methyl-7-nitro-5-phenyl-3H-1,4-benzodiazepin-2-one"" [M+H]",CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,GWUSZQUVEVMBPI-UHFFFAOYSA-N,CCMSLIB00000079134,749.9796819
"""6H-Pyrido[2,3-b][1,4]benzodiazepin-6-one, 11-[[2-[(diethylamino)methyl]-1-piperidinyl]acetyl]-5,11-dihydro- [CAS]"" [M+H]",CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,UBRKDAVQCKZSPO-UHFFFAOYSA-N,CCMSLIB00000079135,599.93595
Ifenprodil [M+H],CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,UYNVMODNBIQBMV-UHFFFAOYSA-N,CCMSLIB00000079147,319.9488714
Loxapine [M+H],CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,XJGVXQDUIWGIRW-UHFFFAOYSA-N,CCMSLIB00000079149,39.99816966
Cinanserin [M+H],CN(C)CCCSc1ccccc1NC(=O)C=Cc1ccccc1,RSUVYMGADVXGOU-UHFFFAOYSA-N,CCMSLIB00000079153,480.0112779
Cisapride [M+2H],COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,DCSUBABJRXZOMT-UHFFFAOYSA-N,CCMSLIB00000079160,8714.008705
Doxepin [M+H],CN(C)CCC=C1c2ccccc2COc2ccccc21,ODQWQRRAPPTVAG-UHFFFAOYSA-N,CCMSLIB00000079162,163.5508045
"""9-AMINO-1,2,3,4-TETRAHYDROACRIDINE HYDROCHLORIDE"" [M+H]",Nc1c2c(nc3ccccc13)CCCC2,YLJREFDVOIBQDA-UHFFFAOYSA-N,CCMSLIB00000079164,39.79819337
Trifluoperazine aka 10-[3-(4-methylpiperazin-1-yl)propyl]-2-(trifluoromethyl)phenothiazine M+H,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,ZEWQUBUPAILYHI-UHFFFAOYSA-N,CCMSLIB00000079172,623.7585305
Trazodone hydrochloride 25332-39-2 [M+H],O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,PHLBKPHSAVXXEF-UHFFFAOYSA-N,CCMSLIB00000079178,596.9033831
Mesoridazine [M+H],CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,SLVMESMUVMCQIY-UHFFFAOYSA-N,CCMSLIB00000079183,560.0202804
Prazosin [M+H],COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,IENZQIKPVFGBNW-UHFFFAOYSA-N,CCMSLIB00000079185,4472.042637
"""Oxiranecarboxylic acid, 2-[6-(4-chlorophenoxy)hexyl]-, ethyl ester- [CAS]"" [M+H]",CCOC(=O)C1(CCCCCCOc2ccc(Cl)cc2)CO1,DZLOHEOHWICNIL-UHFFFAOYSA-N,CCMSLIB00000079190,219.9865368
zucapsaicin [M+H],COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,YKPUWZUDDOIDPM-UHFFFAOYSA-N,CCMSLIB00000079192,47.19721827
URAPIDIL HYDROCHLORIDE [M+H],COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,ICMGLRUYEQNHPF-UHFFFAOYSA-N,CCMSLIB00000079194,508.0209764
Maprotiline hydrochloride [M+H],CNCCCC12CCC(c3ccccc31)c1ccccc12,QSLMDECMDJKHMQ-UHFFFAOYSA-N,CCMSLIB00000079196,562.8275734
Piribedil [M+H],c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,OQDPVLVUJFGPGQ-UHFFFAOYSA-N,CCMSLIB00000079197,1459.970637
"""1H-Cyclopenta[b]quinolin-9-amine, 2,3,5,6,7,8-hexahydro-, monohydrochloride- [CAS]"" [M+H]",Nc1c2c(nc3c1CCC3)CCCC2,YLUSMKAJIQOXPV-UHFFFAOYSA-N,CCMSLIB00000079208,67.99855527
"""N'-benzyl-N,N-dimethyl-N'-pyridin-2-ylethane-1,2-diamine"" [M+H]",CN(C)CCN(Cc1ccccc1)c1ccccn1,UFLGIAIHIAPJJC-UHFFFAOYSA-N,CCMSLIB00000079210,121.4224964
Metylperon [M+H],CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,DKMFBWQBDIGMHM-UHFFFAOYSA-N,CCMSLIB00000079226,229.9947601
DEHYDROEPIANDROSTERONE [M+H],CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,FMGSKLZLMKYGDP-UHFFFAOYSA-N,CCMSLIB00000079233,9998.925212
Ticlopidine Hydrochloride [M+H],Clc1ccccc1CN1CCc2sccc2C1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,CCMSLIB00000079262,600.015921
ITOPRIDE HCl [M+H],COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,QQQIECGTIMUVDS-UHFFFAOYSA-N,CCMSLIB00000079265,1999.787968
"""Acetamide, 2-amino-N-(1-methyl-1,2-diphenylethyl)-, (+/-)- [CAS]"" [M+H]",CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,YSGASDXSLKIKOD-UHFFFAOYSA-N,CCMSLIB00000079267,921.6402342
Perphenazine aka 2-[4-[3-(2-chlorophenothiazin-10-yl)propyl]piperazin-1-yl]ethanol M+H,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,RGCVKNLCSQQDEP-UHFFFAOYSA-N,CCMSLIB00000076970,146.0265565
1-cyclohexyl-1-phenyl-3-piperidin-1-ylpropan-1-ol M+H,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,HWHLPVGTWGOCJO-UHFFFAOYSA-N,CCMSLIB00000077016,250.8181028
Procaine (Novocaine) aka 2-(diethylamino)ethyl 4-aminobenzoate M+H,CCN(CC)CCOC(=O)c1ccc(N)cc1,MFDFERRIHVXMIY-UHFFFAOYSA-N,CCMSLIB00000077021,247.4821368
64-77-7 M+H,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,JLRGJRBPOGGCBT-UHFFFAOYSA-N,CCMSLIB00000077023,939.1346554
Labetalol  M+H,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,SGUAFYQXFOLMHL-UHFFFAOYSA-N,CCMSLIB00000077054,1027.360437
MLS000111555-01! M+H,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12,GRTOGORTSDXSFK-UHFFFAOYSA-N,CCMSLIB00000079416,399.9614109
MLS002694431-01! M+H,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(O)C1OC,MDJQWFFIUHUJSB-UHFFFAOYSA-N,CCMSLIB00000079430,209.9989866
MLS001049140-01!7-hydroxy-3-phenylchromen-4-one M+H,O=c1c(-c2ccccc2)coc2cc(O)ccc12,WMKOZARWBMFKAS-UHFFFAOYSA-N,CCMSLIB00000079456,2429.979599
MLS002415761-01! M+H,c1ccc(Nc2cccc3ccccc23)cc1,XQVWYOYUZDUNRW-UHFFFAOYSA-N,CCMSLIB00000079469,1230.960705
"""MLS001066368-01!2,2-diphenylacetic acid"" M+H",O=C(O)C(c1ccccc1)c1ccccc1,PYHXGXCGESYPCW-UHFFFAOYSA-N,CCMSLIB00000079483,3199.879388
"""MLS001048974-01!3-hydroxy-2,3-dihydro-1H-pyrrolo[2,1-b]quinazolin-9-one"" M+H",O=c1c2ccccc2nc2n1CCC2O,SDIVYZXRQHWCKF-UHFFFAOYSA-N,CCMSLIB00000079505,1099.983681
MLS000563067-01! M+H,Cc1cc(O)c2c(c1O)C(=O)C13C(=C(O)C4C(O)C1C1C(O)C3C(O)=C3C(=O)c5c(O)cc(C)c(O)c5C(=O)C341)C2=O,FAZDYVMEXQHRLI-UHFFFAOYSA-N,CCMSLIB00000079527,220.0022979
MLS000728590-01! M+H,C=C1C2CC3C4N5CC6(C)CCCC47C(C2O)C3(CC5(O)C67)C1O,VDBKGYFMEGDQHS-UHFFFAOYSA-N,CCMSLIB00000079534,499.9392908
MLS002702983-01! M+H,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,LPMXVESGRSUGHW-UHFFFAOYSA-N,CCMSLIB00000079543,5.000350633
"""MLS001049104-01!4-(2,4-dimethoxy-3,6-dimethylbenzoyl)oxy-2-hydroxy-3,6-dimethylbenzoic acid"" M+H",COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(OC)c1C,MIJKZXWOOXIEEU-UHFFFAOYSA-N,CCMSLIB00000079600,962.028265
MLS002639247-01! M+H,CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,QVCMHGGNRFRMAD-UHFFFAOYSA-N,CCMSLIB00000079685,165.9994899
MLS002702945-01! M+H,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,YKJYKKNCCRKFSL-UHFFFAOYSA-N,CCMSLIB00000079696,147.9949795
MLS000738212-01! M+H,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,RXPRRQLKFXBCSJ-UHFFFAOYSA-N,CCMSLIB00000079756,459.9351107
MLS002153360-01! M+H,COc1ccc2[nH]c3c(c2c1)CCNC3,QYMDEOQLJUUNOF-UHFFFAOYSA-N,CCMSLIB00000079806,594.9794067
MLS001074702-01! M+H,Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,HDZZVAMISRMYHH-UHFFFAOYSA-N,CCMSLIB00000080127,28.31925548
MLS000516055-01! M+H,CCN(CC)C(=O)Cc1ccccc1,UXDAWVUDZLBBAM-UHFFFAOYSA-N,CCMSLIB00000080248,899.9811781
MLS002695974-01! M+H,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,BBFQZRXNYIEMAW-UHFFFAOYSA-N,CCMSLIB00000080275,55.89918107
MLS002608023-01! M+H,c1ccc(Nc2ccc3ccccc3c2)cc1,KEQFTVQCIQJIQW-UHFFFAOYSA-N,CCMSLIB00000080378,1449.953713
MLS000756558-01! M+H,COC1C(OC(=O)c2ccc(C)[nH]2)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2Cl)OC1(C)C,FJAQNRBDVKIIKK-UHFFFAOYSA-N,CCMSLIB00000080438,2199.883239
MLS002638967-01! M+H,COC1=CC(=O)OC(CCc2ccc3c(c2)OCO3)C1,RSIWXFIBHXYNFM-UHFFFAOYSA-N,CCMSLIB00000080461,1049.969596
"""MLS001048889-01!7-(2-chloroethyl)-1,3-dimethylpurine-2,6-dione"" M+H",Cn1c(=O)c2c(ncn2CCCl)n(C)c1=O,QCIARNIKNKKHFH-UHFFFAOYSA-N,CCMSLIB00000080471,373.990753
MLS000090052-01!N-{4-[(4-aminophenyl)sulfonyl]phenyl}acetamide M+H,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,WDOCBIHNYYQINH-UHFFFAOYSA-N,CCMSLIB00000084790,9999.862226
MLS002153852-01!Bromperidol10457-90-6 M+H,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,RKLNONIVDFXQRX-UHFFFAOYSA-N,CCMSLIB00000084800,173.9908926
MLS002207244-01!Thiophanate M23564-05-8 M+H,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,QGHREAKMXXNCOA-UHFFFAOYSA-N,CCMSLIB00000084811,3399.980138
"""MLS000059188-01!2-methyl-N-phenyl-5,6-dihydro-1,4-oxathiine-3-carboxamide5234-68-4"" M+H",CC1=C(C(=O)Nc2ccccc2)SCCO1,GYSSRZJIHXQEHQ-UHFFFAOYSA-N,CCMSLIB00000084821,3199.891208
MLS001074090-01!FENBUFEN M+H,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,ZPAKPRAICRBAOD-UHFFFAOYSA-N,CCMSLIB00000084829,794.9843674
MLS000862198-01!Ibudilast M+H,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,ZJVFLBOZORBYFE-UHFFFAOYSA-N,CCMSLIB00000084844,1859.991923
MLS001240197-01!1-(4-Chloro-benzyl)-2-methyl-1H-benzoimidazole M+H,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,WNAQOLSMVPFGTE-UHFFFAOYSA-N,CCMSLIB00000084856,199.9953259
MLS000069761-01!ALPHA-METHYL-P-[1-OXO-2-ISOINDOLINYL]-BENZENEACETIC ACID M+H,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,RJMIEHBSYVWVIN-UHFFFAOYSA-N,CCMSLIB00000084881,699.9726274
MLS002153928-01!FluniSOLIDe3385-03-3 M+H,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,XSFJVAJPIHIPKU-UHFFFAOYSA-N,CCMSLIB00000084903,0.499995397
MLS001148205-01!41859-67-0 M+H,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,IIBYAHWJQTYFKB-UHFFFAOYSA-N,CCMSLIB00000084955,722.9500457
"""MLS001148580-01!6ALPHA,9ALPHA-DIFLUOROPREDNISOLONE 21-ACETATE 17-BUTYRATE"" M+H",CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,WYQPLTPSGFELIB-UHFFFAOYSA-N,CCMSLIB00000084958,3999.54381
MLS001201790-01!Mequitazine M+H,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,HOKDBMAJZXIPGC-UHFFFAOYSA-N,CCMSLIB00000084964,210.0149779
MLS000881153-01! M+H,CCNCC(O)c1cccc(O)c1,,CCMSLIB00000084966,769.9787568
MLS001201741-01!Phentolamine M+H,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,MRBDMNSDAVCSSF-UHFFFAOYSA-N,CCMSLIB00000084971,999.9680118
MLS001066371-01!Terbutryn886-50-0 M+H,CCNc1nc(NC(C)(C)C)nc(SC)n1,IROINLKCQGIITA-UHFFFAOYSA-N,CCMSLIB00000084989,3883.935635
MLS001032112-01! M+H,O=C(NN=Cc1ccccc1O)c1ccncc1,VBIZUNYMJSPHBH-UHFFFAOYSA-N,CCMSLIB00000084996,19.999171
MLS001148102-01! M+H,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,WZHJKEUHNJHDLS-UHFFFAOYSA-N,CCMSLIB00000085003,429.9722941
MLS002153993-01!Alclometasone dipropionate66734-13-2 M+H,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC21C,DJHCCTTVDRAMEH-UHFFFAOYSA-N,CCMSLIB00000085016,4999.520198
MLS002154207-01!Isoconazole27523-40-6 M+H,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,MPIPASJGOJYODL-UHFFFAOYSA-N,CCMSLIB00000085023,1999.831785
MLS001146956-01!CIS-THIOTHIXENE M+H,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,GFBKORZTTCHDGY-UHFFFAOYSA-N,CCMSLIB00000085029,252.9605434
"""MLS001076086-01!11BETA,17,21-TRIHYDROXYPREGN-4-ENE-3,20-DIONE 17-BUTYRATE"" M+H",CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,BMCQMVFGOVHVNG-UHFFFAOYSA-N,CCMSLIB00000085040,2999.604675
MLS001146946-01! M+H,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,UVCOILFBWYKHHB-UHFFFAOYSA-N,CCMSLIB00000085042,2249.929862
MLS001076262-01! M+H,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,DUHUCHOQIDJXAT-UHFFFAOYSA-N,CCMSLIB00000085049,880.0423471
