name,Canonical SMILES,InChIKey,SPECTRUMID,Toxicity Value
Sulfamethizole (Proklar) [M+H],Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,VACCAVUAMIDAGB-UHFFFAOYSA-N,CCMSLIB00000078357,1819.737441
Rebamipide [M+H],O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,ALLWOAVDORUJLA-UHFFFAOYSA-N,CCMSLIB00000078401,534.8012165
Epalrestat [M+H],CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,CHNUOJQWGUIOLD-UHFFFAOYSA-N,CCMSLIB00000078402,0.254994412
Tolnaftate [M+H],Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,FUSNMLFNXJSCDI-UHFFFAOYSA-N,CCMSLIB00000078410,4799.718954
Lafutidine [M+H],O=C(CS(=O)Cc1ccco1)NCC=CCOc1cc(CN2CCCCC2)ccn1,KMZQAVXSMUKBPD-UHFFFAOYSA-N,CCMSLIB00000078416,47.90466175
Betaxolol (Betoptic) [M+H],CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,NWIUTZDMDHAVTP-UHFFFAOYSA-N,CCMSLIB00000078431,36.99590803
Genipin [M+H],COC(=O)C1=COC(O)C2C(CO)=CCC12,AZKVWQKMDGGDSV-UHFFFAOYSA-N,CCMSLIB00000078468,153.0013527
Itraconazole (Sporanox) [M+2H],CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,CCMSLIB00000078480,46.3969095
Nitrendipine [M+H],CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,PVHUJELLJLJGLN-UHFFFAOYSA-N,CCMSLIB00000078489,34.50325503
Ozagrel [M+H],O=C(O)C=Cc1ccc(Cn2ccnc2)cc1,SHZKQBHERIJWAO-UHFFFAOYSA-N,CCMSLIB00000078493,502.9977961
Acemetacin (Emflex) [M+H],COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,FSQKKOOTNAMONP-UHFFFAOYSA-N,CCMSLIB00000078527,34.09762185
Nilvadipine (ARC029) [M+H],COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,FAIIFDPAEUKBEP-UHFFFAOYSA-N,CCMSLIB00000078533,9.150569825
Niflumic acid [M+H],O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,JZFPYUNJRRFVQU-UHFFFAOYSA-N,CCMSLIB00000078537,151.9994616
Ornidazole [M+H],Cc1ncc([N+](=O)[O-])n1CC(O)CCl,IPWKIXLWTCNBKN-UHFFFAOYSA-N,CCMSLIB00000078579,374.9863406
Gliquidone [M+Na],COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,LLJFMFZYVVLQKT-UHFFFAOYSA-N,CCMSLIB00000078588,299.9755518
Azacyclonol [M+H],OC(c1ccccc1)(c1ccccc1)C1CCNCC1,ZMISODWVFHHWNR-UHFFFAOYSA-N,CCMSLIB00000078604,146.3608075
Amidopyrine [M+H],Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,CCMSLIB00000078610,77.99696505
Probenecid (Benemid) [M+H],CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,DBABZHXKTCFAPX-UHFFFAOYSA-N,CCMSLIB00000078627,457.991975
Mefenamic Acid [M+H],Cc1cccc(Nc2ccccc2C(=O)O)c1C,HYYBABOKPJLUIN-UHFFFAOYSA-N,CCMSLIB00000078649,95.99602147
NCGC00021127-04!NAPROXEN M+H,COc1ccc2cc(C(C)C(=O)O)ccc2c1,CMWTZPSULFXXJA-UHFFFAOYSA-N,CCMSLIB00000078683,434.9943322
NCGC00160217-01!SOPHOCARPINE M+H,O=C1C=CCC2C3CCCN4CCCC(CN12)C34,AAGFPTSOPGCENQ-UHFFFAOYSA-N,CCMSLIB00000078694,72.81420072
NCGC00160192-01!RESERPININE M+H,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5cc(OC)ccc45)C3CC12,KXEMQEGRZWUKJS-UHFFFAOYSA-N,CCMSLIB00000078744,56.00585678
NCGC00160275-01!RESISTOMYCIN M+H,Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)cc(O)c(c1-4)C2=O,MJKDGCARCYPVQG-UHFFFAOYSA-N,CCMSLIB00000078771,40.40386439
NCGC00160230-01!6-BENZOYLHETERATISINE M+H,CCN1CC2(C)CCC(OC)C34C5CC6CCC(O)(C5C(=O)O6)C(C(OC(=O)c5ccccc5)C23)C14,XVVZJDDPRFFKTQ-UHFFFAOYSA-N,CCMSLIB00000078779,2.149930593
"""NCGC00160271-01!2,3,5,8-Tetrahydroxy-6-methyl-1,4-naphthoquinone"" M+H",Cc1cc(O)c2c(c1O)C(=O)C(O)=C(O)C2=O,IQPFXYNGRYHVKO-UHFFFAOYSA-N,CCMSLIB00000078787,50.00021172
NCGC00022001-07!PODOPHYLLOTOXIN M+H,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,YJGVMLPVUAXIQN-UHFFFAOYSA-N,CCMSLIB00000078798,55.99864864
NCGC00017386-03!CRYPTOPINE M+H,COc1cc2c(cc1OC)C(=O)Cc1ccc3c(c1CN(C)CC2)OCO3,XPOJSWHIKCNLEQ-UHFFFAOYSA-N,CCMSLIB00000078805,34.99838934
PAZUFLOXACIN [M+H],CC1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,XAGMUUZPGZWTRP-UHFFFAOYSA-N,CCMSLIB00000078900,625.6917456
"""7-nitro-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one"" [M+H]",O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,KJONHKAYOJNZEC-UHFFFAOYSA-N,CCMSLIB00000078921,129.9995378
BENPROPERINE PHOSPHATE [M+H],CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,JTUQXGZRVLWBCR-UHFFFAOYSA-N,CCMSLIB00000078923,31.99451936
LATANOPROST [M+H],CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,GGXICVAJURFBLW-UHFFFAOYSA-N,CCMSLIB00000078929,1.999995378
OXAPROZIN [M+H],O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,OFPXSFXSNFPTHF-UHFFFAOYSA-N,CCMSLIB00000078946,92.99302473
ESMOLOL HYDROCHLORIDE [M+H],COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,AQNDDEOPVVGCPG-UHFFFAOYSA-N,CCMSLIB00000078947,92.99716642
TRIPTOLIDE [M+H],CC(C)C12OC1C1OC13C1(C)CCC4=C(COC4=O)C1CC1OC13C2O,DFBIRQPKNDILPW-UHFFFAOYSA-N,CCMSLIB00000078954,0.799986683
LEVOSULPIRIDE [M+H],CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BGRJTUBHPOOWDU-UHFFFAOYSA-N,CCMSLIB00000078968,47.99536069
tosufloxacin tosilate [M+H],NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,WUWFMDMBOJLQIV-UHFFFAOYSA-N,CCMSLIB00000078981,80.9903846
azelastine hydrochloride [M+H],CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,MBUVEWMHONZEQD-UHFFFAOYSA-N,CCMSLIB00000078987,25.39953444
MECILLINAM [M+H],CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,BWWVAEOLVKTZFQ-UHFFFAOYSA-N,CCMSLIB00000078990,1199.87463
TOCAINIDE [M+H],Cc1cccc(C)c1NC(=O)C(C)N,BUJAGSGYPOAWEI-UHFFFAOYSA-N,CCMSLIB00000078994,93.9990222
ARTESUNATE [M+Na],CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,FIHJKUPKCHIPAT-UHFFFAOYSA-N,CCMSLIB00000079008,519.9661837
rufloxacin monohydrochloride [M+H],CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,NJCJBUHJQLFDSW-UHFFFAOYSA-N,CCMSLIB00000079024,223.9913705
CETRAXATE HCl [M+H],NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,FHRSHSOEWXUORL-UHFFFAOYSA-N,CCMSLIB00000079032,673.5155789
Buflomedil HCl [M+H],COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,OWYLAEYXIQKAOL-UHFFFAOYSA-N,CCMSLIB00000079034,40.00130124
4-methoxy-2-(5-methoxy-3-methylpyrazol-1-yl)-6-methylpyrimidine [M+H],COc1cc(C)nc(-n2nc(C)cc2OC)n1,RHAXSHUQNIEUEY-UHFFFAOYSA-N,CCMSLIB00000079039,549.978869
Homoveratrylamine [M+H],COc1ccc(CCN)cc1OC,ANOUKFYBOAKOIR-UHFFFAOYSA-N,CCMSLIB00000079040,55.99845506
"""(4R)-4-[(5S,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-3,7,12-trioxo-1,2,4,5,6,8,9,11,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]pentanoic acid"" [M+H]",CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,OHXPGWPVLFPUSM-UHFFFAOYSA-N,CCMSLIB00000079041,1280.994623
N-[4-[1-[2-(6-methylpyridin-2-yl)ethyl]piperidine-4-carbonyl]phenyl]methanesulfonamide [M+H],Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,SRUISGSHWFJION-UHFFFAOYSA-N,CCMSLIB00000079044,111.9910743
Tramadol [M+H],COc1cccc(C2(O)CCCCC2CN(C)C)c1,TVYLLZQTGLZFBW-UHFFFAOYSA-N,CCMSLIB00000079046,61.06925131
FLUPHENAZINE aka 2-[4-[3-[2-(trifluoromethyl)phenothiazin-10-yl]propyl]piperazin-1-yl]ethanol M+H,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,PLDUPXSUYLZYBN-UHFFFAOYSA-N,CCMSLIB00000079049,54.27726696
"""4-(dibenzo[1,2-a:1',2'-e][7]annulen-11-ylidene)-1-methylpiperidine"" [M+H]",CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,JJCFRYNCJDLXIK-UHFFFAOYSA-N,CCMSLIB00000079057,19.94526959
Reichsteins substance S [M+H],CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,WHBHBVVOGNECLV-UHFFFAOYSA-N,CCMSLIB00000079060,100.0095246
DEXCHLORPHENIRAMINE MALEATE [M+H],CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,SOYKEARSMXGVTM-UHFFFAOYSA-N,CCMSLIB00000079061,19.99963608
CEFIXIME TRIHYDRATE [M+H],C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,OKBVVJOGVLARMR-UHFFFAOYSA-N,CCMSLIB00000079064,4420.409386
HOMOHARRINGTONINE [M+H],COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,HYFHYPWGAURHIV-UHFFFAOYSA-N,CCMSLIB00000079065,2.399872442
2-(5-methoxy-1H-indol-3-yl)ethanamine [M+H],COc1ccc2[nH]cc(CCN)c2c1,JTEJPPKMYBDEMY-UHFFFAOYSA-N,CCMSLIB00000079068,104.4859386
Lofexidine hydrochloride [M+H],CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,KSMAGQUYOIHWFS-UHFFFAOYSA-N,CCMSLIB00000079080,7.999814765
DOXAPRAM HYDROCHLORIDE [M+H],CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,XFDJYSQDBULQSI-UHFFFAOYSA-N,CCMSLIB00000079081,84.99640708
N-benzyl-3-[2-(pyridine-4-carbonyl)hydrazinyl]propanamide [M+H],O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,NOIIUHRQUVNIDD-UHFFFAOYSA-N,CCMSLIB00000079099,119.9975868
Doxylamine  M+H,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,HCFDWZZGGLSKEP-UHFFFAOYSA-N,CCMSLIB00000079106,61.99862417
LOMERIZINE DiHCl [M+H],COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,JQSAYKKFZOSZGJ-UHFFFAOYSA-N,CCMSLIB00000079113,43.99586809
BENACTYZINE HYDROCHLORIDE [M+H],CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,YXUBHIRQBSIPFE-UHFFFAOYSA-N,CCMSLIB00000079124,14.5653648
"""3-[1-[4-(4-fluorophenyl)-4-oxobutyl]-3,6-dihydro-2H-pyridin-4-yl]-1H-benzimidazol-2-one"" [M+H]",O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,RMEDXOLNCUSCGS-UHFFFAOYSA-N,CCMSLIB00000079127,19.99815516
"""6H-Pyrido[2,3-b][1,4]benzodiazepin-6-one, 11-[[2-[(diethylamino)methyl]-1-piperidinyl]acetyl]-5,11-dihydro- [CAS]"" [M+H]",CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,UBRKDAVQCKZSPO-UHFFFAOYSA-N,CCMSLIB00000079135,49.9946625
Loxapine [M+H],CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,XJGVXQDUIWGIRW-UHFFFAOYSA-N,CCMSLIB00000079149,21.99899334
Cinanserin [M+H],CN(C)CCCSc1ccccc1NC(=O)C=Cc1ccccc1,RSUVYMGADVXGOU-UHFFFAOYSA-N,CCMSLIB00000079153,35.00082235
Cisapride [M+2H],COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,DCSUBABJRXZOMT-UHFFFAOYSA-N,CCMSLIB00000079160,32.19633737
Doxepin [M+H],CN(C)CCC=C1c2ccccc2COc2ccccc21,ODQWQRRAPPTVAG-UHFFFAOYSA-N,CCMSLIB00000079162,18.01959591
"""9-AMINO-1,2,3,4-TETRAHYDROACRIDINE HYDROCHLORIDE"" [M+H]",Nc1c2c(nc3ccccc13)CCCC2,YLJREFDVOIBQDA-UHFFFAOYSA-N,CCMSLIB00000079164,5.599745802
Trifluoperazine aka 10-[3-(4-methylpiperazin-1-yl)propyl]-2-(trifluoromethyl)phenothiazine M+H,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,ZEWQUBUPAILYHI-UHFFFAOYSA-N,CCMSLIB00000079172,57.98779195
Trazodone hydrochloride 25332-39-2 [M+H],O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,PHLBKPHSAVXXEF-UHFFFAOYSA-N,CCMSLIB00000079178,91.00685186
Mesoridazine [M+H],CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,SLVMESMUVMCQIY-UHFFFAOYSA-N,CCMSLIB00000079183,26.00094159
Prazosin [M+H],COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,IENZQIKPVFGBNW-UHFFFAOYSA-N,CCMSLIB00000079185,191.8292583
zucapsaicin [M+H],COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,YKPUWZUDDOIDPM-UHFFFAOYSA-N,CCMSLIB00000079192,0.399976425
URAPIDIL HYDROCHLORIDE [M+H],COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,ICMGLRUYEQNHPF-UHFFFAOYSA-N,CCMSLIB00000079194,203.0083825
Maprotiline hydrochloride [M+H],CNCCCC12CCC(c3ccccc31)c1ccccc12,QSLMDECMDJKHMQ-UHFFFAOYSA-N,CCMSLIB00000079196,30.99877078
Piribedil [M+H],c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,OQDPVLVUJFGPGQ-UHFFFAOYSA-N,CCMSLIB00000079197,87.99823032
"""N'-benzyl-N,N-dimethyl-N'-pyridin-2-ylethane-1,2-diamine"" [M+H]",CN(C)CCN(Cc1ccccc1)c1ccccn1,UFLGIAIHIAPJJC-UHFFFAOYSA-N,CCMSLIB00000079210,14.38721288
VINDESINE SULFATE [M+2H],CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1,HHJUWIANJFBDHT-UHFFFAOYSA-N,CCMSLIB00000079213,9.323655112
Metylperon [M+H],CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,DKMFBWQBDIGMHM-UHFFFAOYSA-N,CCMSLIB00000079226,34.99920259
Ticlopidine Hydrochloride [M+H],Clc1ccccc1CN1CCc2sccc2C1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,CCMSLIB00000079262,69.57195465
ITOPRIDE HCl [M+H],COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,QQQIECGTIMUVDS-UHFFFAOYSA-N,CCMSLIB00000079265,163.9826136
"""Acetamide, 2-amino-N-(1-methyl-1,2-diphenylethyl)-, (+/-)- [CAS]"" [M+H]",CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,YSGASDXSLKIKOD-UHFFFAOYSA-N,CCMSLIB00000079267,50.99809958
Perphenazine aka 2-[4-[3-(2-chlorophenothiazin-10-yl)propyl]piperazin-1-yl]ethanol M+H,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,RGCVKNLCSQQDEP-UHFFFAOYSA-N,CCMSLIB00000076970,23.70157651
1-cyclohexyl-1-phenyl-3-piperidin-1-ylpropan-1-ol M+H,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,HWHLPVGTWGOCJO-UHFFFAOYSA-N,CCMSLIB00000077016,45.36007777
Procaine (Novocaine) aka 2-(diethylamino)ethyl 4-aminobenzoate M+H,CCN(CC)CCOC(=O)c1ccc(N)cc1,MFDFERRIHVXMIY-UHFFFAOYSA-N,CCMSLIB00000077021,38.53488242
64-77-7 M+H,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,JLRGJRBPOGGCBT-UHFFFAOYSA-N,CCMSLIB00000077023,769.9886082
Labetalol  M+H,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,SGUAFYQXFOLMHL-UHFFFAOYSA-N,CCMSLIB00000077054,72.28836456
MLS002207277-01!3-hydroxy-2-phenylchromen-4-one M+H,O=c1c(O)c(-c2ccccc2)oc2ccccc12,HVQAJTFOCKOKIN-UHFFFAOYSA-N,CCMSLIB00000079401,55.99952992
MLS000111555-01! M+H,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12,GRTOGORTSDXSFK-UHFFFAOYSA-N,CCMSLIB00000079416,28.18647548
MLS002694431-01! M+H,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(O)C1OC,MDJQWFFIUHUJSB-UHFFFAOYSA-N,CCMSLIB00000079430,47.9997684
"""MLS001048974-01!3-hydroxy-2,3-dihydro-1H-pyrrolo[2,1-b]quinazolin-9-one"" M+H",O=c1c2ccccc2nc2n1CCC2O,SDIVYZXRQHWCKF-UHFFFAOYSA-N,CCMSLIB00000079505,439.9934721
MLS000584985-01! M+H,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,AQXYVFBSOOBBQV-UHFFFAOYSA-N,CCMSLIB00000079517,56.00000003
MLS000563067-01! M+H,Cc1cc(O)c2c(c1O)C(=O)C13C(=C(O)C4C(O)C1C1C(O)C3C(O)=C3C(=O)c5c(O)cc(C)c(O)c5C(=O)C341)C2=O,FAZDYVMEXQHRLI-UHFFFAOYSA-N,CCMSLIB00000079527,6.650069452
MLS002702983-01! M+H,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,LPMXVESGRSUGHW-UHFFFAOYSA-N,CCMSLIB00000079543,2.872482747
MLS002639247-01! M+H,CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,QVCMHGGNRFRMAD-UHFFFAOYSA-N,CCMSLIB00000079685,260.9991977
MLS002702945-01! M+H,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,YKJYKKNCCRKFSL-UHFFFAOYSA-N,CCMSLIB00000079696,9.999660765
MLS000738212-01! M+H,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,RXPRRQLKFXBCSJ-UHFFFAOYSA-N,CCMSLIB00000079756,47.73326562
MLS002153360-01! M+H,COc1ccc2[nH]c3c(c2c1)CCNC3,QYMDEOQLJUUNOF-UHFFFAOYSA-N,CCMSLIB00000079806,111.9961236
MLS002206281-01!4-phenylpyridine M+H,c1ccc(-c2ccncc2)cc1,JVZRCNQLWOELDU-UHFFFAOYSA-N,CCMSLIB00000079973,89.00000006
MLS000563148-01! M+H,COc1cc(C(=O)O)c2c(c1C)OC(=O)c1c(C)cc(O)c(C=O)c1O2,FUCWJKJZOHOLEO-UHFFFAOYSA-N,CCMSLIB00000079978,11.99993303
MLS001074702-01! M+H,Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,HDZZVAMISRMYHH-UHFFFAOYSA-N,CCMSLIB00000080127,44.99881689
"""MLS002153887-01!(7S)-7-amino-10-hydroxy-1,2,3-trimethoxy-6,7-dihydro-5H-benzo[a]heptalen-9-one"" M+H",COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(N)CC2,IRVWPZRYDQROLU-UHFFFAOYSA-N,CCMSLIB00000080128,130.0079505
MLS002415724-01! M+H,CCCCCCCCCC(=O)O,GHVNFZFCNZKVNT-UHFFFAOYSA-N,CCMSLIB00000080172,128.9940094
MLS002695974-01! M+H,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,BBFQZRXNYIEMAW-UHFFFAOYSA-N,CCMSLIB00000080275,38.3994374
allocryptopine M+H,COc1ccc2c(c1OC)CN(C)CCc1cc3c(cc1C(=O)C2)OCO3,HYBRYAPKQCZIAE-UHFFFAOYSA-N,CCMSLIB00000847563,33.99843538
MLS002153852-01!Bromperidol10457-90-6 M+H,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,RKLNONIVDFXQRX-UHFFFAOYSA-N,CCMSLIB00000084800,18.89901075
MLS000862198-01!Ibudilast M+H,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,ZJVFLBOZORBYFE-UHFFFAOYSA-N,CCMSLIB00000084844,145.9993662
MLS000069750-01!8-HYDROXY-5-NITROQUINOLINE M+H,O=[N+]([O-])c1ccc(O)c2ncccc12,RJIWZDNTCBHXAL-UHFFFAOYSA-N,CCMSLIB00000084858,8.300087289
MLS001332489-01!H-7 M+H,CC1CNCCN1S(=O)(=O)c1cccc2cnccc12,BDVFVCGFMNCYPV-UHFFFAOYSA-N,CCMSLIB00000084897,93.99806445
MLS002153928-01!FluniSOLIDe3385-03-3 M+H,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,XSFJVAJPIHIPKU-UHFFFAOYSA-N,CCMSLIB00000084903,0.0759993
MLS000881153-01! M+H,CCNCC(O)c1cccc(O)c1,,CCMSLIB00000084966,36.79898478
MLS001201741-01!Phentolamine M+H,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,MRBDMNSDAVCSSF-UHFFFAOYSA-N,CCMSLIB00000084971,34.99888047
MLS001148102-01! M+H,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,WZHJKEUHNJHDLS-UHFFFAOYSA-N,CCMSLIB00000085003,21.19863402
MLS001146956-01!CIS-THIOTHIXENE M+H,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,GFBKORZTTCHDGY-UHFFFAOYSA-N,CCMSLIB00000085029,42.99631683
MLS001076262-01! M+H,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,DUHUCHOQIDJXAT-UHFFFAOYSA-N,CCMSLIB00000085049,36.90177569
MLS002153472-01!N-Phenylanthranilic acid91-40-7 M+H,O=C(O)c1ccccc1Nc1ccccc1,ZWJINEZUASEZBH-UHFFFAOYSA-N,CCMSLIB00000085084,159.9954978
MLS001076321-01! M+H,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,DKGZKTPJOSAWFA-UHFFFAOYSA-N,CCMSLIB00000085089,25.50141852
MLS001148124-01! M+H,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,BFCDFTHTSVTWOG-UHFFFAOYSA-N,CCMSLIB00000085090,8.400671859
MLS001148653-01! M+H,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,QMBJSIBWORFWQT-UHFFFAOYSA-N,CCMSLIB00000085121,1999.832071
MLS001077311-01!2062-78-4 M+H,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,YVUQSNJEYSNKRX-UHFFFAOYSA-N,CCMSLIB00000085145,13.99830141
MLS000860042-01!Pirfenidone M+H,Cc1ccc(=O)n(-c2ccccc2)c1,ISWRGOKTTBVCFA-UHFFFAOYSA-N,CCMSLIB00000085154,284.9907681
MLS001148076-01! M+H,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,VDUWPHTZYNWKRN-UHFFFAOYSA-N,CCMSLIB00000085158,849.9967576
"""MLS000543058-01!N,1-dimethyl-4,5,6,7-tetrahydro-1H-indazol-3-amine"" M+H",CNc1c2c(nn1C)CCCC2,NKDJNEGDJVXHKM-UHFFFAOYSA-N,CCMSLIB00000085172,125.0000001
MLS001333083-01!THIO-TEPA52-24-4 M+H,S=P(N1CC1)(N1CC1)N1CC1,FOCVUCIESVLUNU-UHFFFAOYSA-N,CCMSLIB00000085177,14.49969347
MLS000069600-01!CHALCONE614-47-1 M+H,O=C(C=Cc1ccccc1)c1ccccc1,DQFBYFPFKXHELB-UHFFFAOYSA-N,CCMSLIB00000085199,55.99731106
MLS002701928-01! M+H,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,AVOLMBLBETYQHX-UHFFFAOYSA-N,CCMSLIB00000085228,175.9936136
MLS001076079-01!1-[(2-[DIETHYLAMINO]ETHYL)AMINO]-4-[HYDROXYMETHYL]-9H-THIOXANTHEN-9-ONE M+H,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,MFZWMTSUNYWVBU-UHFFFAOYSA-N,CCMSLIB00000085249,70.00176724
MLS001076294-01!VINPOCETINE M+H,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,DDNCQMVWWZOMLN-UHFFFAOYSA-N,CCMSLIB00000085265,45.0048793
